gene_id,ERR2984230,ERR2984231,ERR2984232,ERR2984239,ERR2984238,ERR2984249
RAB22A|RAB22A,0,3,0,505,285,375
PPP4R1L|PPP4R1L,14,7,5,1282,658,655
ANKRD60|ANKRD60,40,37,50,8,20,33
C20H20ORF85|C20H20ORF85,3462,2262,3308,181,80,106
LOC101748767|LOC101748767,0,0,0,0,8,0
PMEPA1|PMEPA1,641,691,515,197,152,155
LOC107054839|LOC107054839,17,13,26,0,42,14
PCK1|PCK1,53,60,32,6,94,25
LOC419322|LOC419322,405,264,299,13,22,11
LOC107054842|LOC107054842,504,429,554,3,0,0
RBM38|RBM38,1149,1082,1097,78,108,47
LOC107054840|LOC107054840,175,180,94,30,36,25
RAE1|RAE1,182,95,101,1077,809,668
LOC107054838|LOC107054838,81,0,24,8,0,0
LOC107054843|LOC107054843,7,14,11,0,0,0
BMP7|BMP7,118,42,39,40,43,17
RTFDC1|RTFDC1,15,0,0,3446,2213,1688
GCNT7|GCNT7,338,318,269,2697,1889,1799
AURKA|AURKA,131,44,81,70,87,51
CSTF1|CSTF1,15,6,19,2104,1338,1220
FAM210B|FAM210B,255,98,148,2174,1452,1042
MC3R|MC3R,153,65,52,0,0,0
LOC419333|LOC419333,5052,4017,3659,91,36,68
CBLN4|CBLN4,87,75,111,0,0,0
LOC419335|LOC419335,374,333,467,6,0,0
DOK5|DOK5,123,187,187,10,25,0
LOC107054836|LOC107054836,322,333,217,0,1,0
CYP24A1|CYP24A1,29,15,4,0,0,0
PFDN4|PFDN4,0,0,0,866,587,455
ZNF217L|ZNF217L,244,211,463,2893,1362,1277
TSHZ2|TSHZ2,2888,2978,3476,222,110,121
LOC107054831|LOC107054831,125,0,61,0,3,0
MIR1619|MIR1619,1441,902,1104,0,0,0
MIR1619,1814,1652,51,0,0,0
LOC107054832|LOC107054832,376,350,1194,8,9,0
LOC101751795|LOC101751795,141,120,78,0,3,0
ZFP64|ZFP64,0,1,0,2657,2127,1419
SALL4|SALL4,575,601,705,590,398,326
ATP9A|ATP9A,451,269,467,1081,931,836
NFATC2|NFATC2,1,4,1,384,208,188
MOCS3|MOCS3,2,0,0,457,285,178
DPM1|DPM1,242,191,287,2262,1245,1069
ADNP|ADNP,737,434,546,4903,4117,3833
LOC112530131|LOC112530131,1311,862,1100,0,8,3
TMEM189|TMEM189,100,93,103,1360,771,571
UBE2V1|UBE2V1,1588,1300,1933,1640,1176,814
FAM65C|FAM65C,140,79,101,684,617,601
PTPN1|PTPN1,838,541,646,1448,1205,1365
LOC107054829|LOC107054829,453,274,451,23,30,18
PARD6B|PARD6B,0,0,0,176,126,113
CEBPB|CEBPB,0,0,0,6187,5401,3990
LOC112530132|LOC112530132,17,3,7,9,13,9
SNAI1|SNAI1,2864,2577,2385,75,31,23
RNF114|RNF114,715,1176,867,4958,3131,2572
SPATA2|SPATA2,3745,2596,3362,632,486,296
SLC9A8|SLC9A8,0,0,0,4929,4073,2310
B4GALT5|B4GALT5,916,764,806,2706,2315,1321
IGSF21|IGSF21,950,570,847,3936,4567,2730
KLHDC7A|KLHDC7A,126,29,17,1154,1351,1255
PADIL|PADIL,90,69,88,15,7,0
PADI1|PADI1,1210,880,1201,110,82,40
ARHGEF10L|ARHGEF10L,277,240,207,2571,2128,1869
RCC2|RCC2,478,437,495,5495,5212,4010
PADI2|PADI2,2014,1572,2408,22,19,26
SLC45A1|SLC45A1,251,252,278,5226,4700,3749
SDHB|SDHB,0,3,1,9091,5856,4375
LOC112530154|LOC112530154,0,1,1,25,33,37
MRPS16|MRPS16,2693,2865,2361,1378,1188,941
ERRFI1|ERRFI1,1048,942,940,2206,1639,1257
LOC107054906|LOC107054906,916,463,767,165,82,40
LOC107054907|LOC107054907,853,538,810,127,90,67
PARK7|PARK7,0,0,0,11187,6823,6128
TNFRSF9|TNFRSF9,21265,20837,26899,383,249,195
UTS2|UTS2,2,0,0,4,0,0
PER3|PER3,1789,1507,2184,1056,681,445
VAMP3|VAMP3,4,0,6,1220,838,626
CAMTA1|CAMTA1,0,0,0,1028,644,426
LOC112530153|LOC112530153,1399,1080,1529,0,0,0
DNAJC11|DNAJC11,241,187,152,2226,1859,1330
LOC107054908|LOC107054908,0,0,0,32,1,5
PHF13|PHF13,0,0,0,244,251,286
PLEKHG5|PLEKHG5,2446,2116,2572,73,54,35
KLHL21|KLHL21,454,751,884,726,510,434
ZBTB48|ZBTB48,33,10,43,526,570,266
TAS1R1|TAS1R1,227,220,372,83,78,57
NOL9|NOL9,36,12,43,2075,1815,1175
TNFRSF25|TNFRSF25,45,39,58,199,125,66
ACOT7|ACOT7,0,0,0,116,112,41
ESPN|ESPN,458,522,542,5005,6093,1703
ICMT|ICMT,2865,1476,2292,1194,898,655
RNF207|RNF207,966,963,964,47,78,36
CHD5|CHD5,1367,771,1388,643,847,757
KCNAB2|KCNAB2,368,223,243,204,123,89
NPHP4|NPHP4,6,4,14,280,349,274
RPL22|RPL22,0,0,0,11487,7469,5167
DFFB|DFFB,20,16,10,625,544,527
CEP104|CEP104,2031,984,673,301,387,296
CCDC27|CCDC27,8,0,0,71,54,39
LOC112530146|LOC112530146,0,0,0,5,7,18
C21H1orf174|C21H1orf174,278,267,346,595,364,289
LRRC47|LRRC47,102,55,111,1880,1454,1147
TP73|TP73,225,171,220,58,48,33
LOC107054918|LOC107054918,547,402,474,0,3,3
WRAP73|WRAP73,1330,1518,847,453,312,215
TPRG1L|TPRG1L,148,127,193,5054,3678,2410
MEGF6|MEGF6,710,287,411,41,74,32
ARHGEF16|ARHGEF16,557,511,376,3077,2991,1735
PRDM16|PRDM16,171,132,120,16,15,13
LOC419389|LOC419389,7,0,0,11,7,0
LOC112530145|LOC112530145,5,41,26,0,0,0
ACTRT2|ACTRT2,3,0,0,0,0,0
ACT85CL|ACT85CL,684,289,502,0,0,0
TTC34|TTC34,407,121,193,0,0,0
MMEL1|MMEL1,733,780,834,122,14,31
LOC419390|LOC419390,245,152,158,63,16,23
LOC107057363|LOC107057363,2286,1664,1521,6,0,0
HES5|HES5,0,0,0,0,0,0
PANK4|PANK4,0,0,0,674,490,436
KBP|KBP,1904,935,1765,284,180,172
PLCH2|PLCH2,21,0,7,648,432,573
PEX10|PEX10,10,0,0,1568,1149,863
RER1|RER1,76,30,83,5940,4068,3120
SKI|SKI,8157,6494,9596,1834,995,736
MIR1635|MIR1635,564,402,330,0,0,0
MIR1635,69,51,70,0,0,0
LOC107049018|LOC107049018,7,0,0,170,66,55
PRKCZ|PRKCZ,701,517,642,1894,1500,1173
CFAP74|CFAP74,1390,1723,1524,54,25,26
TMEM52|TMEM52,48,29,17,403,355,179
LOC419404|LOC419404,229,271,355,3514,2288,1583
SLC35E2B|SLC35E2B,207,146,210,51,26,21
GNB1|GNB1,0,0,0,8621,5492,4411
NADK|NADK,0,0,0,14145,9291,7406
CDK11A|CDK11A,350,1255,529,7582,5930,4255
MMP23B|MMP23B,13,7,4,308,220,157
MIB2|MIB2,52,70,21,2414,2448,2142
LOC419409|LOC419409,2234,1464,2059,404,246,134
FNDC10|FNDC10,225,213,224,638,412,392
SSU72|SSU72,15,0,24,5275,2848,2538
TMEM240|TMEM240,15,19,11,0,17,10
LOC107054924|LOC107054924,85,44,76,47,40,53
ATAD3A|ATAD3A,6952,4391,5672,1673,1475,934
LOC107054925|LOC107054925,1444,456,914,0,12,0
VWA1|VWA1,110,106,147,281,198,126
MRPL20|MRPL20,3,5,0,2266,1889,1099
CCNL2|CCNL2,281,212,188,5100,5428,4459
LOC771069|LOC771069,5920,3259,7739,2864,1494,1478
AURKAIP1|AURKAIP1,2079,1967,1952,1401,1102,728
MXRA8|MXRA8,1319,1081,1207,234,185,103
DVL1|DVL1,0,0,3,1918,1724,1347
TAS1R3|TAS1R3,0,0,0,6,13,9
PUSL1|PUSL1,64,17,14,1371,1231,861
MIR1795|MIR1795,2,0,0,0,0,0
MIR1795,7,9,18,0,0,0
CPTP|CPTP,687,584,693,594,443,336
INTS11|INTS11,368,356,358,1302,1054,836
ACAP3|ACAP3,176,102,139,113,66,85
SCNN1D|SCNN1D,4,1,0,0,21,6
UBE2J2|UBE2J2,153,171,182,4408,3405,2450
B3GALT6|B3GALT6,335,257,316,655,537,363
TNFRSF4|TNFRSF4,6,6,12,217,140,142
SDF4|SDF4,3,0,0,3017,2271,1653
TNFRSF18|TNFRSF18,1508,933,949,202,99,44
LOC107054927|LOC107054927,517,248,430,9,8,4
C21H1orf159|C21H1orf159,567,248,536,202,134,155
RNF223|RNF223,701,450,569,53,36,23
LOC419429|LOC419429,4792,2950,3963,222,94,63
AGRN|AGRN,1110,607,1131,4151,3897,4262
LOC107054930|LOC107054930,1864,1065,1773,0,0,3
HES4|HES4,2,1,3,2890,3516,1267
LOC107054931|LOC107054931,2,0,2,29,49,14
PLEKHN1|PLEKHN1,1,4,6,136,165,91
KLHL17|KLHL17,6,2,3,66,119,82
NOC2L|NOC2L,67,134,130,1240,1133,799
SAMD11|SAMD11,11,5,13,329,263,401
LOC112530147|LOC112530147,14,7,8,19,22,21
RERE|RERE,0,2,0,7346,6708,6100
MIR34A|MIR34A,9,4,5,2,5,6
CA6|CA6,7,8,36,460,270,359
LOC107054932|LOC107054932,1185,963,1214,90,71,164
SLC2A5|SLC2A5,0,0,0,3315,2453,3068
GPR157|GPR157,795,955,502,650,521,265
ERR2984226.20528|MIR34A,0,5,0,0,1,1
ENO1|ENO1,32,10,15,133558,78004,75622
H6PD|H6PD,0,0,0,5065,3411,2997
SPSB1|SPSB1,110,90,94,603,304,279
SLC25A33|SLC25A33,1126,671,1012,1103,1041,1062
TMEM201|TMEM201,95,23,117,1078,1098,1030
PIK3CD|PIK3CD,0,0,0,610,419,361
LOC112530140|LOC112530140,309,198,229,5,0,0
CLSTN1|CLSTN1,938,855,676,929,649,697
CTNNBIP1|CTNNBIP1,0,0,0,962,785,581
LZIC|LZIC,192,198,233,1844,1070,806
UBE4B|UBE4B,2123,2124,2690,4976,4614,3120
NMNAT1|NMNAT1,6,8,9,999,575,279
RBP7|RBP7,1850,1451,1871,26,17,9
KIF1B|KIF1B,655,259,386,2726,2203,1746
PGD|PGD,1611,1149,1605,2173,1662,1235
CENPS|CENPS,54,51,44,60,55,35
DFFA|DFFA,0,0,0,562,437,337
PEX14|PEX14,1645,3216,2610,2910,2310,1800
LOC112530157|LOC112530157,73,45,94,11,0,0
CASZ1|CASZ1,246,162,209,189,191,239
LOC112530158|LOC112530158,15,25,8,12,0,0
MASP2|MASP2,3894,2999,3225,7986,4751,5197
TARDBP|TARDBP,1225,509,1062,2984,2777,2242
SRM|SRM,1052,1010,899,1026,1157,555
EXOSC10|EXOSC10,42,46,55,1758,1897,1409
ANGPTL7|ANGPTL7,45,20,10,0,0,0
MTOR|MTOR,30,38,9,1380,1181,930
UBIAD1|UBIAD1,20,4,4,1237,961,864
PLEKHM2|PLEKHM2,1,1,1,3243,3302,2144
FBLIM1|FBLIM1,2,2,0,26,35,21
SLC25A34|SLC25A34,1094,891,1295,289,305,242
TMEM82|TMEM82,0,0,0,5571,3994,2683
LOC107054910|LOC107054910,0,0,0,17,0,0
HSPB7|HSPB7,508,398,493,21,25,7
SPEN|SPEN,889,714,1097,1785,2176,2187
ZBTB17|ZBTB17,4,0,7,1015,1064,806
CLCNKB|CLCNKB,35,36,39,8,11,0
EPHA2|EPHA2,13,13,10,103,136,75
RSG1|RSG1,0,0,0,835,728,364
FBXO42|FBXO42,1817,1375,2074,716,670,542
SZRD1|SZRD1,4,3,0,10826,9328,9763
CROCC|CROCC,7,0,0,212,225,165
NECAP2|NECAP2,0,7,0,1443,1130,699
MFAP2|MFAP2,910,428,669,0,0,0
ATP13A2|ATP13A2,0,0,0,2533,3091,1935
LOC112530148|LOC112530148,11,0,0,5,4,0
ALDH4A1|ALDH4A1,0,0,0,8005,6606,6062
IFFO2|IFFO2,14685,15421,16700,262,365,356
MIR6626,256,192,241,0,0,0
MIR6626|MIR6626,106,92,72,4,4,5
PQLC2|PQLC2,59,35,42,900,747,517
EMC1|EMC1,5,5,5,3882,3471,2603
MRTO4|MRTO4,0,0,0,2260,1540,1069
AKR7A2|AKR7A2,2270,1391,1994,25906,16630,11814
CAPZB|CAPZB,708,576,718,5352,3077,2691
MINOS1|MINOS1,31,17,13,3033,1699,1111
OTUD3|OTUD3,16,19,11,823,746,498
HTR6|HTR6,6,17,4,178,151,137
TMCO4|TMCO4,432,425,478,570,434,323
NBL1|NBL1,0,0,0,360,316,93
RNF186|RNF186,49,24,35,4569,2241,966
PLA2G2E|PLA2G2E,1218,1009,1108,113,121,41
UBXN10|UBXN10,602,412,485,69,55,56
PLA2G5|PLA2G5,89,92,114,0,0,0
PLA2G2A|PLA2G2A,22,13,19,0,0,0
DDX19B|DDX19B,514,342,410,4839,3766,2649
VWA5B1|VWA5B1,475,376,440,154,154,69
CAMK2N1|CAMK2N1,43,32,37,15831,4897,2688
MUL1|MUL1,88,69,70,506,353,314
CDA|CDA,0,0,0,3975,2312,940
FAM43B|FAM43B,0,0,0,8,30,15
EFHD2|EFHD2,0,0,0,67,46,21
AGMAT|AGMAT,309,275,316,16080,7458,5499
DNAJC16|DNAJC16,53,52,118,1524,1477,1160
CASP9|CASP9,976,455,750,2254,2309,1011
FHAD1|FHAD1,0,0,0,9,22,16
LOC112529958|LOC112529958,203,77,143,2,2,0
TMEM51|TMEM51,9,7,0,1101,735,472
KAZN|KAZN,257,109,143,231,291,172
LOC107054937|LOC107054937,964,755,1050,14,37,13
LOC107054936|LOC107054936,2785,3142,3416,0,0,0
LOC112529925|LOC112529925,17,33,15,1231,975,933
PRDM2|PRDM2,13,5,12,11,8,16
PDPN|PDPN,23,0,0,8,0,7
LRRC38|LRRC38,3,0,0,115,92,65
AADACL4L5|AADACL4L5,1550,1386,1757,0,0,6
DHRS3|DHRS3,161,124,219,5651,3165,4103
TNFRSF1B|TNFRSF1B,7,4,2,614,261,233
LOC107054934|LOC107054934,318,327,350,60,80,128
VPS13D|VPS13D,326,268,395,4298,3385,3928
LOC112530143|LOC112530143,221,383,283,17,32,21
LOC112530144|LOC112530144,1349,943,1329,0,0,5
TNFRSF8|TNFRSF8,0,0,0,45,32,45
MIIP|MIIP,677,641,818,817,542,509
MFN2|MFN2,0,0,12,4976,3666,3206
PLOD1|PLOD1,13,6,13,6511,6171,4232
LOC107054939|LOC107054939,61,66,143,124,155,49
CELA2A|CELA2A,3004,3380,4586,40,55,20
LOC112530155|LOC112530155,620,639,829,3,4,0
NPPC_1|NPPC,122,96,61,0,0,0
RNP|RNP,16,9,7,0,0,0
NPPA|NPPA,416,511,577,9,0,9
KIAA2013|KIAA2013,29,16,11,2212,1701,1428
CLCN6|CLCN6,132,186,89,2296,1973,1939
MTHFR|MTHFR,150,122,120,7337,5360,4431
C1orf167|C1orf167,446,481,481,7065,4414,2182
AGTRAP|AGTRAP,390,285,277,226,154,113
DRAXIN|DRAXIN,28,20,19,4108,3108,919
MAD2L2|MAD2L2,192,127,365,1180,1045,608
FBXO2|FBXO2,823,825,820,275,212,176
FBXO6|FBXO6,11,16,11,921,682,490
DISP3|DISP3,938,623,995,213,158,144
GUCA2A|GUCA2A,450,329,362,145,60,27
LOC107054940|LOC107054940,311,264,211,85,400,144
LOC419500|LOC419500,133,149,95,47,91,17
EPHB2|EPHB2,15,12,24,4081,3079,2778
C1QB|C1QB,4,0,0,5290,2106,1292
C1QC|C1QC,395,568,442,4608,1597,1239
C1QA|C1QA,1307,1095,1455,7508,2859,2052
EPHA8|EPHA8,8,306,100,0,17,0
ZBTB40|ZBTB40,202,25,54,289,302,363
WNT4|WNT4,0,0,0,216,130,96
CDC42|CDC42,503,341,465,11689,7651,6027
C21H1orf50|C21H1orf50,56,17,18,869,670,436
P3H1|P3H1,2575,1318,1831,2213,2168,1583
CCDC30|CCDC30,1021,378,737,239,231,162
PPCS|PPCS,0,4,0,2573,2137,1408
CLDN16L|CLDN16L,1289,996,1310,0,0,0
YBX1|YBX1,311,219,293,27005,18478,13082
PPIH|PPIH,398,501,464,1292,1206,774
ZMYND12|ZMYND12,243,204,421,61,28,33
SLC2A1|SLC2A1,18,31,28,381,318,194
ZNF362|ZNF362,45,86,27,682,767,509
PHC2|PHC2,411,706,524,1246,1359,772
TRIM62|TRIM62,226,292,306,644,474,377
TMEM269|TMEM269,1378,1924,1444,251,127,70
SVBP|SVBP,3051,1782,2449,2247,1768,936
HSPG2|HSPG2,0,0,0,1330,1232,699
USP48|USP48,51,54,47,2112,2092,1770
LOC112530156|LOC112530156,30698,29368,25317,0,6,0
RAP1GAP2_1|RAP1GAP2,101,53,57,41,23,13
ALPL|ALPL,304,310,209,434,264,149
ECE1|ECE1,45,145,81,4888,4097,3219
EIF4G3|EIF4G3,44,76,35,2442,3159,3243
LOC112530142|LOC112530142,68,29,68,0,0,0
HP1BP3|HP1BP3,869,679,1053,4020,2627,2210
DDOST|DDOST,44,50,28,19347,11533,8686
DDI2|DDI2,1319,1153,1461,11704,8716,6433
GGCX|GGCX,0,0,0,2543,2223,1346
MAT2A|MAT2A,328,297,315,782,824,677
MRPS24|MRPS24,193,121,222,622,416,195
LOC425940|LOC425940,6,0,3,0,0,0
LOC112530181|LOC112530181,8,5,13,5,24,9
REEP4|REEP4,1906,2135,1990,270,234,164
HR|HR,1312,1151,1340,275,329,150
FAM160B2|FAM160B2,581,709,746,305,419,271
LOC107049800|LOC107049800,1041,587,1081,23,13,15
LOC112530187|LOC112530187,43,13,45,0,2,0
LOC112529953|LOC112529953,1202,834,1218,1152,301,532
LOC107054947|LOC107054947,0,0,0,275,719,137
LOC112530189|LOC112530189,0,0,0,76,70,50
LOC107054955|LOC107054955,215,155,85,27,12,16
LOC112530191|LOC112530191,1079,722,1301,29,8,7
LOC112530190|LOC112530190,2548,4216,2723,59,19,20
LOC112530188|LOC112530188,141,163,173,29,30,24
LOC101750811|LOC101750811,7661,5078,6282,51,33,41
AAK1|AAK1,1,0,1,1873,1706,1317
MIR6576|MIR6576,1,0,1,0,0,0
MIR6576,605,357,567,0,0,0
NFU1|NFU1,938,708,893,1768,1128,893
GFPT1|GFPT1,2018,1145,1599,5342,3660,3280
ANTXR1|ANTXR1,0,6,0,102,92,69
GKN2|GKN2,394,109,260,241,54,50
BMP10|BMP10,6,11,19,157,169,94
ARHGAP25|ARHGAP25,1921,1353,1744,391,238,205
LOC107054953|LOC107054953,19,7,0,5,9,4
CDS2|CDS2,650,337,424,2604,1853,1680
PCNA|PCNA,25,8,0,1857,1278,1013
RASSF2|RASSF2,81,45,33,716,413,239
SLC23A2|SLC23A2,98,116,153,418,306,372
LOC107054952|LOC107054952,22,5,8,165,144,102
TMEM230|TMEM230,53,38,8,4745,2577,2035
LOC107054951|LOC107054951,0,0,0,157,114,127
PRNP|PRNP,10,7,0,3806,2605,2329
DPYSL2|DPYSL2,91,64,82,3867,3676,1212
BNIP3L|BNIP3L,29,7,20,9381,5808,5318
PPP2R2A|PPP2R2A,504,352,503,2391,1701,1502
CDCA2|CDCA2,0,0,0,78,48,35
KCTD9|KCTD9,0,0,0,1448,1120,914
NEFL|NEFL,18,22,37,7,16,4
DOCK5|DOCK5,1320,888,1396,736,430,661
ADAM28|ADAM28,968,734,1117,299,186,119
STC1|STC1,51,53,28,6,4,5
SLC25A37|SLC25A37,939,676,749,427,407,307
ENTPD4|ENTPD4,891,674,893,613,484,437
LOXL2|LOXL2,73,18,36,983,820,325
R3HCC1|R3HCC1,0,0,0,1766,1674,1196
LOC770277|LOC770277,9,23,8,12,21,7
CHMP7|CHMP7,0,0,0,4025,3056,2298
TNFRSF10B|TNFRSF10B,0,0,0,980,1076,663
RHOBTB2|RHOBTB2,0,0,0,145,116,59
LOC107054957|LOC107054957,0,0,0,0,5,0
PEBP4|PEBP4,244,267,280,52,32,21
EGR3|EGR3,0,0,13,53,41,18
LOC112530185|LOC112530185,6,0,3,1,1,2
LOC112530184|LOC112530184,1099,646,675,11,4,5
BIN3|BIN3,97,25,113,1229,1078,851
LOC107050638|LOC107050638,0,4,0,54,79,42
PPP3CC|PPP3CC,0,0,0,226,201,236
LOC107050827|LOC107050827,0,0,0,20,22,10
LOC107049165|LOC107049165,7,9,0,61,126,57
SLC39A14|SLC39A14,1336,953,1422,10049,7547,6196
POLR3D|POLR3D,8,15,4,498,505,288
PHYHIP|PHYHIP,286,224,237,0,0,0
LOC107050771|LOC107050771,485,417,480,202,160,111
LOC112530161|LOC112530161,7,0,0,57,53,43
LOC112530159|LOC112530159,278,107,167,0,0,0
DMTN|DMTN,131,146,186,30,43,26
NPM2|NPM2,748,710,953,156,116,55
PBDC1|PBDC1,0,4,3,1248,981,552
XPO7|XPO7,2483,1753,2122,3678,3345,3833
DOK2|DOK2,561,396,496,252,226,196
LOC101749127|LOC101749127,394,226,280,1023,692,1184
LOC107054969|LOC107054969,762,416,822,51,68,190
GFRA2|GFRA2,17,0,0,2571,2223,2488
LZTS1|LZTS1,129,39,98,22,10,5
ATP6V1B2|ATP6V1B2,3677,2364,5099,3540,2268,1973
LOC112530192|LOC112530192,643,455,687,1,0,0
SLC18A1|SLC18A1,280,179,240,171,113,97
TTI2|TTI2,0,0,5,421,435,346
MAK16|MAK16,38,22,47,1377,1109,730
RNF122|RNF122,1809,1476,1608,60,37,26
DUSP26|DUSP26,0,0,0,64,61,18
UNC5D|UNC5D,2,0,0,84,37,18
LOC107054966|LOC107054966,2174,1540,1430,0,0,0
LOC107054965|LOC107054965,1058,746,1131,5,21,4
LOC112530177|LOC112530177,1507,1316,1200,0,21,4
ZNF703|ZNF703,693,429,242,139,270,26
ERLIN2|ERLIN2,0,0,0,11385,8138,6561
ADGRA2|ADGRA2,15,27,31,499,499,526
PROSC|PROSC,1456,1003,875,5807,3520,2951
BRF2|BRF2,3009,2265,2176,227,171,96
RAB11FIP1|RAB11FIP1,22,7,4,1641,1479,1226
EIF4EBP1|EIF4EBP1,3435,3301,3520,13351,7871,5617
ASH2L|ASH2L,25,17,18,1285,1118,912
STAR|STAR,644,978,1128,162,314,237
DDHD2|DDHD2,2534,1526,1193,567,549,400
LSM1|LSM1,898,810,1163,687,485,139
BAG4|BAG4,52,18,35,1156,1285,517
WHSC1L1|WHSC1L1,3,0,0,2695,1970,1977
PLPP5|PLPP5,24,16,21,296,205,201
LETM2|LETM2,3696,3247,4031,646,506,343
FGFR1|FGFR1,155,127,127,89,98,30
TACC1|TACC1,216,122,294,870,570,524
PLEKHA2|PLEKHA2,317,316,288,346,192,130
TM2D2|TM2D2,209,216,167,913,519,333
ADAM9|ADAM9,391,343,379,1638,1769,1489
LOC100857794|LOC100857794,0,0,0,39,0,0
ADAM9L|ADAM9L,1288,858,1266,27,6,8
LOC107057394|LOC107057394,425,449,571,148,33,35
IDO2|IDO2,38,21,18,1365,192,555
C22H8ORF4|C22H8ORF4,190,95,161,7140,5281,2899
ZMAT4|ZMAT4,31,50,30,42,29,14
SFRP1|SFRP1,731,835,728,7432,3985,4558
GOLGA7|GOLGA7,53,30,29,8309,6240,4910
NKX6-3|NKX6-3,106,64,71,85,14,9
GINS4|GINS4,65,60,50,4574,2811,2300
PPP1R3E_1|PPP1R3E,0,4,0,329,924,19
GPAT4|GPAT4,1711,806,1779,1383,914,679
ANK1|ANK1,455,540,441,116,164,194
MIR2188|MIR2188,27,45,31,0,0,0
MIR2188,307,256,247,0,0,0
KAT6A|KAT6A,234,95,165,2138,1912,1756
AP3M2|AP3M2,252,129,265,7301,4982,4148
PLAT|PLAT,567,348,295,236,246,209
VDAC3|VDAC3,113,34,73,2186,1264,995
IKBKB|IKBKB,146,71,84,2426,1760,1551
POLB|POLB,3141,5031,4028,1761,1485,924
LOC112530163|LOC112530163,23,23,19,404,588,417
LOC112530164|LOC112530164,0,12,0,0,11,5
IL11|IL11,738,674,850,20,23,23
LOC107050411|LOC107050411,49,8,16,538,413,226
LOC107050412|LOC107050412,0,0,0,1046,723,403
UBE2S|UBE2S,164,169,112,658,571,393
LOC112530169|LOC112530169,2324,1587,2410,602,309,236
LOC112530170|LOC112530170,36,31,27,1851,1215,865
CIAO1|CIAO1,1164,1186,1114,1087,761,517
TMEM127|TMEM127,13,17,16,1847,1843,1263
SNRNP200|SNRNP200,0,9,0,2153,2127,1995
LOC107049953|LOC107049953,0,0,0,344,331,228
ANKRD39|ANKRD39,0,0,0,247,215,111
CNNM4|CNNM4,0,3,0,1048,1146,904
LMAN2L|LMAN2L,0,0,0,3207,2954,1577
FER1L5|FER1L5,61,22,27,0,3,0
LOC107054971|LOC107054971,1012,535,618,0,0,0
KANSL3|KANSL3,0,0,0,1274,1189,870
ARID5A|ARID5A,0,0,0,409,450,326
LOC112530165|LOC112530165,16,8,18,0,0,0
RC1IPL|RC1IPL,0,0,0,667,749,399
STAMBP|STAMBP,0,0,0,1847,2029,1584
ACTG2|ACTG2,362,202,263,202,323,84
DGUOK_1|DGUOK,130,69,37,532,376,182
TET3|TET3,358,163,318,226,241,161
BOLA3|BOLA3,0,0,0,681,411,193
MOB1A|MOB1A,712,662,736,1417,1063,693
MTHFD2|MTHFD2,2288,1763,2792,374,463,510
SLC4A5|SLC4A5,248,204,216,438,550,330
TACR1|TACR1,58,23,49,0,6,0
TSPAN33|TSPAN33,964,547,831,1170,634,632
NCAPH|NCAPH,21,18,19,198,190,134
LOC112530162|LOC112530162,15,0,9,311,341,195
LOC112530174|LOC112530174,4328,2716,3992,2111,1985,1530
LOC107049542|LOC107049542,5342,3952,5437,544,717,576
H2AFV|H2AFV,3067,3274,2761,1229,1044,729
LOC107049543|LOC107049543,101,76,81,446,590,328
LOC107049545|LOC107049545,1761,1103,1575,2282,2226,994
KCNIP3|KCNIP3,18,27,19,15,21,20
GMCL1|GMCL1,1401,894,1564,759,652,449
HK2|HK2,179,104,122,639,437,402
FIGLA|FIGLA,155,205,219,0,4,0
LOC107054986|LOC107054986,6,4,0,3,0,8
ADD2|ADD2,1827,1211,1715,80,110,65
SNRNP27|SNRNP27,18,6,10,1212,899,546
MXD1|MXD1,681,699,1049,281,315,232
C22H2ORF42|C22H2ORF42,7,0,9,976,1017,573
TIA1|TIA1,195,76,202,4606,3708,2918
SNRPG|SNRPG,694,883,949,1290,697,534
PCYOX1|PCYOX1,561,534,710,7308,5983,5003
FAM136A|FAM136A,2719,2486,1770,737,382,308
TGFA|TGFA,789,471,1072,88,78,100
LOC107054987|LOC107054987,181,73,84,26,13,7
LRRTM4|LRRTM4,1075,768,1086,79,40,6
LOC107054989|LOC107054989,5,0,5,0,0,0
ADRA1A|ADRA1A,694,576,394,0,0,0
ANXA4|ANXA4,0,0,0,2736,1542,1213
SLC20A1|SLC20A1,0,0,0,898,1037,496
NT5DC4|NT5DC4,220,244,253,23818,11167,9678
CKAP2L|CKAP2L,641,464,640,845,545,444
LOC107054991|LOC107054991,16,7,10,40,30,16
IL1B|IL1B,105,54,48,76,64,61
OGDH|OGDH,0,0,0,5672,4423,3241
LOC107054982|LOC107054982,1884,1459,2244,2361,2444,1896
NUDCD3|NUDCD3,338,226,300,1015,851,647
LOC112530167|LOC112530167,74,50,30,103,155,92
PPIA|PPIA,93,100,32,22390,14841,10129
CAMK2B|CAMK2B,1293,940,1429,206,230,185
YKT6|YKT6,0,0,0,712,595,420
GCK|GCK,1,0,0,22,20,12
GNLY|GNLY,0,3,0,5907,3452,1521
LOC107057377|LOC107057377,86,65,77,710,629,399
AEBP1|AEBP1,19,0,11,181,140,86
CAPG|CAPG,91,49,76,91,90,51
DBNL|DBNL,0,0,0,2079,1675,1139
TCF7L1|TCF7L1,2791,1908,2198,21,32,29
TGOLN2|TGOLN2,1048,2643,1293,14441,13993,9535
ADRA2B|ADRA2B,11,49,0,24,37,18
CASP14|CASP14,137,64,71,12,31,18
