genes	rank
MSH4|MSH4	-0.886020734863831
LOC107055358|LOC107055358	-0.885900455138734
MYO5A|MYO5A	0.885873711903905
MSL3|MSL3	0.885794737698474
NME6|NME6	-0.885351193503254
TMEM50B|TMEM50B	0.885131520706874
BAG5|BAG5	0.885021517109299
RAD50|RAD50	0.884726291561797
PLEKHA8|PLEKHA8	0.884352259821379
VAC14|VAC14	-0.884291782898539
GNLY|GNLY	-0.884178063933793
MAP3K2|MAP3K2	0.884067621767981
EEA1|EEA1	0.884037534345006
TMEM141|TMEM141	-0.883973831633899
SIRT2|SIRT2	-0.883931512368885
HMOX2|HMOX2	-0.883869467122766
DBNDD1|DBNDD1	-0.883749309160376
CHIC1|CHIC1	0.88359301822047
BHMT|BHMT	-0.883362416803578
RAPGEF1|RAPGEF1	-0.88331591210608
LOC112530311|LOC112530311	0.883107299893789
RNGTT|RNGTT	-0.88290293330739
LOC112531576|LOC112531576	0.882620688226102
ATXN7|ATXN7	0.882584670272106
PPP1R26|PPP1R26	0.882420108357526
CCDC134|CCDC134	-0.882347714572976
CARD19|CARD19	0.88233572599426
CNGA4|CNGA4	0.882195542032706
LOC112530984|LOC112530984	0.882097848743216
PITPNC1|PITPNC1	0.88187301234368
GBF1|GBF1	0.881754801149494
SPEF2|SPEF2	0.881601394792898
RASGEF1C|RASGEF1C	0.881339247159922
FAU|FAU	-0.88125850688726
GRTP1|GRTP1	-0.881082740314478
PDLIM7|PDLIM7	-0.880499885564097
LZIC|LZIC	-0.88024687880625
PPOX|PPOX	-0.88018083928954
SLC25A16|SLC25A16	-0.879773637578743
TJP3|TJP3	-0.879041926685391
PSMA1|PSMA1	-0.878750662872182
KMT2E|KMT2E	0.878593634180761
LOC101748187|LOC101748187	0.878452534923903
TTL|TTL	-0.878240352554417
C7orf73|C7orf73	0.878103725000235
ZNF252L|ZNF252L	0.877971260037965
HJURP|HJURP	-0.877378814784671
HSPA9|HSPA9	-0.877243169119171
LOC107052939|LOC107052939	-0.877067014873702
WSB2|WSB2	-0.876995965556635
NDC1|NDC1	-0.87675203504758
LOC101748752|LOC101748752	0.876076461145223
TRMT61A|TRMT61A	-0.876006974013137
QRICH1|QRICH1	0.875700168244065
LOC107053900|LOC107053900	0.875659439888463
TDG|TDG	-0.875512789821356
ARF3|ARF3	-0.875245369300984
PPIA|PPIA	-0.875238655018535
SMAD6|SMAD6	-0.875154413723333
GTF2A1|GTF2A1	0.875030850094174
ARL9|ARL9	-0.874860241508763
TCTN2|TCTN2	0.874286398917777
TTC28|TTC28	0.87410227586266
FAM136A|FAM136A	-0.873619942121889
CKAP2|CKAP2	-0.873315119877313
LRRC34|LRRC34	0.873179510186799
CYHR1|CYHR1	0.873173252728698
CRAMP1|CRAMP1	0.872905964582193
KIF21A|KIF21A	0.872537832396953
HIP1R|HIP1R	-0.872131668872998
LOC107054880|LOC107054880	0.871892299517486
KDM3A|KDM3A	0.870964368417524
GRXCR2|GRXCR2	-0.87049022690058
LOC107053887|LOC107053887	0.87025989537994
RPS6KC1|RPS6KC1	0.870005198689199
SLC11A1|SLC11A1	0.86995750045832
TXNRD2|TXNRD2	0.869522390581512
STX7|STX7	-0.869311885135876
FSD2|FSD2	-0.869066921400095
FOXN4|FOXN4	0.868956096955608
LOC112532494|LOC112532494	0.86850663920002
GIPC2|GIPC2	-0.868472129839649
PHYH|PHYH	0.867598661376106
CRTC1|CRTC1	0.867552923558719
TCERG1|TCERG1	-0.867325010659934
COA7|COA7	-0.867223805539422
RPS17|RPS17	-0.86696195368703
ARF5|ARF5	-0.866754115681219
KCTD1|KCTD1	0.86638715162641
RC1IPL|RC1IPL	-0.865638408986905
MYO9B|MYO9B	0.864807087243738
MTCH1|MTCH1	-0.864722227521804
SSR3|SSR3	-0.864589921076335
STRN|STRN	0.864417654974379
B4GALT3_1|B4GALT3	-0.864273168209158
SVIL|SVIL	-0.864139347983443
SYNE1|SYNE1	0.863696237516947
SDHD|SDHD	-0.863499230725942
CYP4F11|CYP4F11	-0.863269847395276
LOC107054021|LOC107054021	0.862896838535874
GINS2|GINS2	-0.862782201729672
MRC1|MRC1	0.862674966316409
SATB1|SATB1	0.862653612034928
SIPA1L2|SIPA1L2	0.862476072221457
ACTR6|ACTR6	-0.862357784934727
RERE|RERE	-0.862056354442472
PDLIM1|PDLIM1	-0.861968752682721
RPS3|RPS3	-0.861270628491736
SNAPC1|SNAPC1	-0.860823976099415
NAB1|NAB1	0.860652039003232
GUCY2C|GUCY2C	0.860448314176508
CPLX2|CPLX2	-0.860183580626861
LOC107052259|LOC107052259	-0.859827248080394
C1H12ORF57|C1H12ORF57	-0.859237866573996
ZC3HAV1|ZC3HAV1	0.858820154349478
LAMA4|LAMA4	0.858511480611017
VSIG4|VSIG4	0.858118518716517
LOC107054016|LOC107054016	-0.857966971433319
GUCA1A|GUCA1A	0.857595633543886
C4A|C4A	0.857106863534638
CCNL1|CCNL1	-0.856796933392299
SCTR|SCTR	0.856761119478998
DYL1|DYL1	-0.856492414262111
CHPF2|CHPF2	-0.856485046878097
ROR1|ROR1	-0.856232881728838
BMP2|BMP2	-0.856167791752144
ITIH3|ITIH3	0.855929752491645
IFI30|IFI30	0.855869024215905
LOC112533493|LOC112533493	0.855828962139667
LOC107050775|LOC107050775	0.854913877113553
LOC107049106|LOC107049106	-0.854896983291732
PLEK|PLEK	0.85485397552668
RPS10|RPS10	-0.854652895007897
ABCG8|ABCG8	0.854194391176782
USP50|USP50	0.854181257374334
RPGRIP1L|RPGRIP1L	0.854093504923078
F13B|F13B	0.854030350724092
LOC107052751|LOC107052751	-0.853758134372964
ETS2|ETS2	0.853337993683569
NDUFAF8|NDUFAF8	0.853294794505814
ARIH1|ARIH1	0.853020371581179
NBAS|NBAS	0.852783712377981
LIPG|LIPG	-0.852743303556565
UBAP2|UBAP2	0.852562425427189
RCAN1|RCAN1	0.851932410597722
LOC101752070|LOC101752070	-0.851521016779703
LOC112531208|LOC112531208	-0.851452549281574
CHURC1|CHURC1	-0.851294175309759
GALNT12|GALNT12	0.851221588206159
EPG5|EPG5	0.851221555847791
BAK1|BAK1	-0.851092339860672
TRPM7|TRPM7	0.850588997691705
CSRNP1|CSRNP1	-0.850561440054917
PITX2|PITX2	0.850407362484864
MAP7D3|MAP7D3	0.850403288669017
KIF3A|KIF3A	0.85032680928675
CRMP1|CRMP1	-0.850068621261062
UNC13D|UNC13D	0.84999377970447
EXOC4|EXOC4	0.848818633029238
CRISPLD2|CRISPLD2	-0.848049583781531
RNF150|RNF150	0.847939125977639
BAIAP2L1|BAIAP2L1	0.847613896108308
KIFC1|KIFC1	-0.84720496467158
PUM1|PUM1	0.846903677325507
PLA2G4B|PLA2G4B	0.846353608360059
TFIP11|TFIP11	-0.846120877337418
DCTN6|DCTN6	-0.846049029969998
LOC112530987|LOC112530987	-0.846034775335322
NUDT8|NUDT8	-0.845529128364703
ADAM17|ADAM17	0.844470720494826
LOC100859149|LOC100859149	0.844398579633429
MIR6602|MIR6602	0.844338680125576
CAMK2N1|CAMK2N1	-0.844298862519052
PKNOX1|PKNOX1	0.844246945686314
MARCH6|MARCH6	0.843995705810029
TEAD3|TEAD3	-0.843848656477846
ASPM|ASPM	-0.843699774104854
LOC112533173|LOC112533173	-0.84350303910307
ARHGEF26|ARHGEF26	0.843425387772972
DDX51|DDX51	-0.843212939623273
WDR74|WDR74	-0.842945946614478
CEP104|CEP104	0.842640603793088
ZBTB20|ZBTB20	0.842582453309545
CBL|CBL	0.84243486928947
KIF20AL|KIF20AL	0.842218674360372
TMEM41A|TMEM41A	-0.842157546147019
IGF2R|IGF2R	0.842124553571333
METTL14|METTL14	-0.841763076350603
LOC107053924|LOC107053924	0.841672718915161
CEP85L|CEP85L	0.841639266012243
TFE3|TFE3	-0.841228430328954
VEGFRKDRL|VEGFRKDRL	0.841113991240848
CTC1|CTC1	0.840990090305228
LOC101750925|LOC101750925	0.840834038300811
LOC396477|LOC396477	-0.840762708426077
ZNF207|ZNF207	0.840624630329038
LOC112532760|LOC112532760	0.840569810452345
CCNB2|CCNB2	-0.840502288032782
LOC107053422|LOC107053422	0.840191595621454
UBR5|UBR5	0.840167329675961
MPP6|MPP6	0.840041874608447
SLC7A2|SLC7A2	0.839823639028476
AP5Z1|AP5Z1	0.839640337387787
RNF139|RNF139	0.839600284876509
CDO1|CDO1	-0.839268233776334
AGO1|AGO1	0.838959411239905
LOC112531626|LOC112531626	-0.838837804611031
CRP|CRP	-0.838799342964432
TRMT10A|TRMT10A	-0.838706168465289
LOH11CR2A|LOH11CR2A	0.838461137117688
DEPDC6|DEPDC6	0.838440970665753
RPUSD4|RPUSD4	-0.838301630382874
SGCB|SGCB	0.838208783594333
PLEKHA2|PLEKHA2	0.83780192907711
SNX33|SNX33	-0.83767036979712
CAMK2D|CAMK2D	0.837645680363074
UNC5B|UNC5B	0.837615605039816
GATA5|GATA5	-0.837087224128789
LOC100858739|LOC100858739	0.836576097904836
C3H8ORF80|C3H8ORF80	0.836543991684535
BRCA1|BRCA1	-0.836475195112053
SORBS1|SORBS1	0.836378116023969
ERR2984230.28031	-0.836335379689652
LOC107053345|LOC107053345	-0.835684579155089
TMEM144|TMEM144	0.835598695209788
PPM1H|PPM1H	0.83557532805844
AKAP11|AKAP11	0.835558083096352
UCK1|UCK1	-0.835285967374955
LOC101750037|LOC101750037	-0.835251625799895
OSBPL1A|OSBPL1A	0.835094757644042
LMAN1|LMAN1	0.834997047856969
SLC35E2B|SLC35E2B	-0.834866832874435
WWP1|WWP1	-0.834806986944941
TNPO3|TNPO3	-0.834791407091949
LDHA|LDHA	0.834750350259861
UTP18|UTP18	-0.834414942287488
GTPBP6|GTPBP6	0.834244455543988
ARHGDIA|ARHGDIA	-0.834206299718913
DGKG|DGKG	-0.834106505980535
GSTT1L|GSTT1L	-0.833900151935361
RPL32|RPL32	-0.833537346153762
ACO1|ACO1	0.833153795733663
ICOSLG|ICOSLG	0.832875103333208
COLEC10|COLEC10	0.832871695589252
CDK20|CDK20	-0.832729371315125
COMMD5|COMMD5	0.832480129263948
LOC101748946|LOC101748946	0.832286448729505
LOC101751659|LOC101751659	0.831690437417575
HNRNPD|HNRNPD	-0.831437908094229
LOC100858460|LOC100858460	0.831298917909787
LOC107050630|LOC107050630	0.831177124305486
LOC415756|LOC415756	-0.831009990624846
PRDX6|PRDX6	-0.830915257760933
ACAD8|ACAD8	-0.830803790293796
LOC107052622|LOC107052622	0.830680725167615
LGALS1|LGALS1	-0.830302555549965
ALG1|ALG1	-0.830278161696572
VSNL1|VSNL1	0.829971548055769
LOC112532781|LOC112532781	0.829949872140214
SDSL|SDSL	-0.829934371577835
MORF4L1|MORF4L1	-0.829816490395787
S100Z|S100Z	0.829633237967889
MIIP|MIIP	0.829423953723809
IGDCC4|IGDCC4	0.828900018430688
SLC29A1|SLC29A1	-0.828828249645878
MGAT4A|MGAT4A	0.828719454134177
MARCH4|MARCH4	0.828639862169077
LOC107051177|LOC107051177	-0.828628168527288
GPATCH1|GPATCH1	0.828320375046604
KBTBD2|KBTBD2	-0.828311276002642
B4GALT4|B4GALT4	-0.828228196046659
MAP2K5|MAP2K5	0.828226771149909
RBBP7|RBBP7	-0.828184446368697
OSBPL6|OSBPL6	0.828013161557012
LOC107053405|LOC107053405	0.827304824088903
TAF9|TAF9	-0.827282598639974
MAEL|MAEL	0.827261140436344
LTN1|LTN1	0.826973740023589
SERGEF|SERGEF	0.826864189797829
CPNE1|CPNE1	0.826497266864267
MATR3|MATR3	0.826347458375922
ENDOG|ENDOG	-0.826235645241464
USF1|USF1	-0.826171477744652
PDGFA|PDGFA	0.826084258920516
RABL2L|RABL2L	-0.825687890288355
LOC101752329|LOC101752329	-0.825286183339819
HS6ST3|HS6ST3	0.825262772685402
ADGRG5|ADGRG5	-0.825234813322392
KNSTRN|KNSTRN	-0.824790395325267
DEF8|DEF8	-0.824597417973019
LOC112532651|LOC112532651	0.824569351873729
SLC35F5|SLC35F5	0.824466115899138
ZNF653|ZNF653	0.824447657115653
DEF6|DEF6	-0.824318604060534
STAP1|STAP1	-0.823872715438412
LOC415472|LOC415472	0.823494186614208
FLII|FLII	-0.823171504919414
UBN2|UBN2	0.822594094851212
FBXL2|FBXL2	0.822542681417689
HORMAD2|HORMAD2	0.822298850523854
ELOF1|ELOF1	-0.821980602464826
LOC431003|LOC431003	0.821921208367914
KCNIP2|KCNIP2	-0.821856474583804
ABCA9|ABCA9	0.82184177825428
LOC107052902|LOC107052902	0.821824267648434
PTH1R|PTH1R	0.821821645612969
REV3L|REV3L	0.821624099201041
GEMIN4|GEMIN4	-0.820925766311563
SMURF2|SMURF2	0.820807566111388
LOC107049475|LOC107049475	0.820679390690681
NAF1|NAF1	0.820505079410369
SMARCAL1|SMARCAL1	0.820423173072829
CCDC125|CCDC125	0.820404653841404
RPS27A|RPS27A	-0.820376483441376
NIPA1|NIPA1	0.820325739282295
TMEM251|TMEM251	0.819898926277566
SFXN3|SFXN3	-0.819493061497035
RNASEK|RNASEK	-0.819379908267925
PCTP|PCTP	-0.819193616103659
LOC101750701|LOC101750701	0.818941062251032
SLC37A4|SLC37A4	0.818806240486907
LOC112532547|LOC112532547	-0.818339445225207
ZBTB37|ZBTB37	0.818202408125294
LY75|LY75	0.817931525295793
SMG8|SMG8	-0.817778046132559
PSMA4|PSMA4	-0.817697979078309
RSBN1L|RSBN1L	0.817426755160374
POMGNT2|POMGNT2	0.817327941579777
AGPAT2|AGPAT2	-0.816527524102513
S1PR4|S1PR4	-0.816366273352002
ATP2B1|ATP2B1	0.81594643040954
FCRL4|FCRL4	0.815911123686148
CC2D2A|CC2D2A	0.815501606957736
TMOD3|TMOD3	0.815016841840744
DAG1|DAG1	-0.814888921405946
LIMCH1|LIMCH1	0.814887693706961
SMOC2|SMOC2	-0.814665951342017
LOC107054741|LOC107054741	-0.814483788630615
KCTD14|KCTD14	-0.814438825025697
CLC2DL5|CLC2DL5	0.814273063758041
LOC101748607|LOC101748607	0.814270980785049
THAP9|THAP9	-0.81357015692668
MRPL20|MRPL20	-0.813546009823867
C1orf167|C1orf167	0.813322611469725
LGALS3|LGALS3	-0.813311595975425
CCDC43|CCDC43	-0.813159565588124
MICA|MICA	0.812912885817239
NME5|NME5	0.812216319009694
DCSTAMP|DCSTAMP	0.812054250110658
STK3|STK3	0.811771408812846
STARD4|STARD4	-0.811465060462672
CG-16|CG-16	-0.811426701403325
YIPF5|YIPF5	-0.810862659518846
LOC112530929|LOC112530929	-0.810607419474426
PLS3|PLS3	0.809933984371967
PGK1|PGK1	-0.809823719370665
LOC107049543|LOC107049543	-0.809770475976143
GPR65|GPR65	0.809738394395433
GIMD1|GIMD1	-0.809580622218652
GDE1|GDE1	0.809218477614851
RFT1|RFT1	-0.809009163517678
XPO1|XPO1	0.808971812474235
DOCK8|DOCK8	0.808583738542972
TAL1|TAL1	-0.808267110308384
FRA10AC1|FRA10AC1	0.80826475165306
RBSN|RBSN	0.808147088126485
DENND4C|DENND4C	0.808136187759418
MVK|MVK	-0.808002614324892
ASAH2|ASAH2	-0.807243528115897
RHOJ|RHOJ	0.80696541004785
LOC101750227|LOC101750227	0.806915244631174
FCHSD1|FCHSD1	-0.806800260933041
HES4|HES4	-0.806782755606096
PIK3CA|PIK3CA	0.806635650333047
LOC771012|LOC771012	0.8065256045287
SFMBT2|SFMBT2	0.806321874109044
LMBRD2|LMBRD2	0.806231348009661
LOC107055013|LOC107055013	-0.80610321122243
TFAP4|TFAP4	-0.806022546125602
SYTL4|SYTL4	-0.805911700534675
IQCC|IQCC	0.80584197424082
ZFYVE19|ZFYVE19	-0.805733135722366
ZNF326|ZNF326	-0.805722183122795
PAK3|PAK3	0.805637447393945
CNTD1|CNTD1	-0.805608188448916
DAO|DAO	0.805410039798999
FBXO42|FBXO42	-0.805280899200129
SLC7AL|SLC7AL	0.804874496540401
AZIN2|AZIN2	0.804848951682176
LLPH|LLPH	-0.804724404168092
HTR6|HTR6	0.80467907647946
LRRFIP2|LRRFIP2	-0.804155757866524
FLT1|FLT1	0.804061034306596
AGA|AGA	0.803573554959132
GTF2B|GTF2B	-0.803540479811039
ZC3H7B|ZC3H7B	0.803280417141578
DPY19L4|DPY19L4	0.80326501272664
ROCK1|ROCK1	0.803020616961758
TRIP4|TRIP4	-0.802755589907864
FBXL8|FBXL8	-0.802661975411467
MTFP1|MTFP1	-0.802524444999548
KBTBD11|KBTBD11	0.802391827770473
NOVA1|NOVA1	0.802374611986498
EML5|EML5	0.802357095652694
FAM126B|FAM126B	0.801875830543493
STK4|STK4	-0.80171280494444
NUDT13|NUDT13	0.801167727955455
KLHL42|KLHL42	0.801158433217812
LOC107052453|LOC107052453	-0.801106507113061
IMPA2|IMPA2	-0.800954028692065
ZNF414|ZNF414	-0.800842711939184
LOC107049500|LOC107049500	-0.800829804245326
ZDHHC12|ZDHHC12	0.800809161828372
RBP4|RBP4	0.800642879018655
CEP97|CEP97	0.800486149547706
GPR107|GPR107	0.800268709112818
NECAB2|NECAB2	-0.80019523164039
POC1B|POC1B	0.800135797633051
B3GALNT1|B3GALNT1	-0.800054851959988
UAP1L1|UAP1L1	0.80001950206457
CAPSL|CAPSL	-0.799625656672723
LIN54|LIN54	-0.799579848044149
BSN|BSN	-0.799360825640259
TRIM24|TRIM24	0.798615752264878
TERAL2|TERAL2	-0.798589594604994
C4H4ORF32|C4H4ORF32	0.798438314493353
PM20D1|PM20D1	0.798403328682659
LOC101750470|LOC101750470	0.798251831928379
PPP1R2|PPP1R2	-0.798129151136515
PLXNB2|PLXNB2	0.798005270912666
SELENBP1|SELENBP1	0.797816308143993
ARMT1|ARMT1	-0.797794616937709
LOC107052879|LOC107052879	-0.79775742058796
PECR|PECR	0.797607589875203
TMEM167B|TMEM167B	-0.797276023701921
ABR|ABR	-0.797274270484399
RFXANK|RFXANK	-0.796910253653564
RPS6KA3|RPS6KA3	0.796839507879538
MAP4K3|MAP4K3	0.796595536092077
ENTPD5|ENTPD5	0.795839916604354
LOC421935|LOC421935	-0.795656592801
GSE1|GSE1	-0.795070522591896
SHISA5|SHISA5	0.795014268689643
PGAM5|PGAM5	-0.794760017294666
ALMS1|ALMS1	0.794584727372741
DUSP15|DUSP15	0.794402444237006
ATR|ATR	0.794259388088933
MBTPS2|MBTPS2	0.794172009924362
LOC100859848|LOC100859848	0.794109999673666
GALE|GALE	0.794001270881311
LOC415478|LOC415478	0.793977517682512
ITGA11|ITGA11	-0.793895350043172
APOOL|APOOL	0.793751756268324
P4HB|P4HB	-0.793527495471392
LOC107050978|LOC107050978	-0.79323902170467
ZBTB14|ZBTB14	-0.793077984838674
C8orf59|C8orf59	-0.792866252590254
KANK4|KANK4	0.791997248068298
LOC101751887|LOC101751887	0.791981875849418
DMXL1|DMXL1	0.79197082244997
PCBD1|PCBD1	-0.791932768503139
WFS1|WFS1	0.791905573675265
GLT8D1|GLT8D1	0.791874313809685
CHCHD2|CHCHD2	-0.791796428067604
MASP2|MASP2	0.79178896020344
GLT1D1|GLT1D1	-0.791783911761529
LOC107052261|LOC107052261	-0.791522263107921
LOC107053691|LOC107053691	0.791369912282689
ATG4B|ATG4B	0.791369348088454
SYNPO|SYNPO	-0.79129363807629
CSNK2A2|CSNK2A2	-0.791132984215944
ORM1|ORM1	-0.790888551158277
LOC769646|LOC769646	0.790825116488304
VCPIP1|VCPIP1	0.790757679470221
ANGPT1|ANGPT1	0.790664737778592
LOC107053516|LOC107053516	0.790539595006034
UBLCP1|UBLCP1	-0.790538311593991
TEX30|TEX30	-0.790356682539205
LOC107054144|LOC107054144	0.789948540032467
PDS5A|PDS5A	0.78989587067355
FAM126A|FAM126A	0.789630432774055
HDDC2|HDDC2	-0.789521731979537
ITGA9|ITGA9	0.789150535308087
LOC112530071|LOC112530071	-0.78888694608809
OGFRL1|OGFRL1	0.78863299295952
PRDX3|PRDX3	-0.788539736557967
NF2|NF2	-0.788468521645161
BLCAP|BLCAP	-0.788172057925832
PDE11A|PDE11A	0.788163477938129
BLEC1|BLEC1	-0.78790758603954
PSMD9|PSMD9	-0.787670694482395
LOC107054789|LOC107054789	0.787587848933567
LOC419584|LOC419584	-0.787161240516198
BRWD3|BRWD3	0.786676477007989
EMC3|EMC3	-0.786580701602658
MICU1|MICU1	-0.786559848069223
ZCCHC9|ZCCHC9	-0.78644055482966
LOC107053182|LOC107053182	0.786082842931442
AIG1|AIG1	0.785902869870566
CTBPL|CTBPL	0.785567903536301
LOC112533577|LOC112533577	0.785454507207066
LOC112532909|LOC112532909	0.785386432603598
C21H1orf159|C21H1orf159	0.78516233224841
LOC112532198|LOC112532198	0.785049266167743
CAPRIN1|CAPRIN1	0.785046476023219
OSER1|OSER1	-0.78500440365081
STIM1|STIM1	0.784999587645441
PIGM|PIGM	0.784969600349346
KIZ|KIZ	0.784948389127231
RAD1|RAD1	-0.784506575811209
CDH3|CDH3	-0.784320816052501
ANKRD26|ANKRD26	0.783759237323133
C17H9orf16|C17H9orf16	-0.783748722944472
UBTF|UBTF	-0.783518017437849
ADPRHL1|ADPRHL1	-0.78350111391099
MIPOL1|MIPOL1	0.782911702031479
LOC101749127|LOC101749127	0.782864358315937
XPO6|XPO6	0.782836608435003
GDPD1|GDPD1	0.782736491941994
CIT|CIT	0.782501985463063
ARHGEF12|ARHGEF12	0.782269999081523
C14H7orf26|C14H7orf26	-0.782240897167452
INO80B|INO80B	-0.782093480988729
UBE2Z|UBE2Z	0.781895884003367
FANCC|FANCC	-0.781736492894029
EGFL7|EGFL7	0.781443893022886
FGA|FGA	0.781418835352513
CDK12|CDK12	-0.780038041822681
SCAMP2|SCAMP2	-0.779884414782358
LOC107051531|LOC107051531	-0.779779460025221
ZEB2|ZEB2	0.779390590971957
GMEB2|GMEB2	-0.778892395110945
NUP50|NUP50	-0.778860927493426
LOC112533222|LOC112533222	0.778852472024098
FUT7|FUT7	-0.778379093983791
ESD|ESD	0.778077627489516
LOC112531249|LOC112531249	-0.777571603218418
JOSD1|JOSD1	0.777470686475234
USP32|USP32	0.777440748143729
C8H1orf52|C8H1orf52	-0.777433739734619
PPM1G|PPM1G	-0.777232588598994
CRYM|CRYM	0.776883694008454
ZC3H11A|ZC3H11A	0.776684625309829
ARL4C|ARL4C	-0.776236976298239
LOC421506|LOC421506	-0.77605027581488
F13A1|F13A1	0.776013058642007
LOC107054337|LOC107054337	-0.776010920669921
GNS|GNS	0.775701292095523
PTAR1|PTAR1	0.775598370510796
ARHGDIB|ARHGDIB	-0.774820060552036
INIP|INIP	-0.774703285573703
TUBB1|TUBB1	0.774679319278797
DAAM1|DAAM1	0.77466280813321
CWC22|CWC22	0.774591112978253
DECR1|DECR1	-0.774426439455218
C5H15orf57|C5H15orf57	-0.774243175258471
ZW10|ZW10	0.774054583392845
TMEM107|TMEM107	-0.773535152659348
RALB|RALB	-0.773419927878088
ZCCHC8|ZCCHC8	0.772934954069716
HERPUD2|HERPUD2	0.772759969023853
RAB5B|RAB5B	-0.772647199519389
ZNF366|ZNF366	0.772611649129476
MAN2C1|MAN2C1	-0.772449481849053
IQCE|IQCE	0.77240869112819
HINT3|HINT3	-0.772102897818628
KLHL11|KLHL11	0.77165500440091
ACP1|ACP1	-0.771396024119874
FILIP1|FILIP1	-0.771026443726573
PPP4R1L|PPP4R1L	0.770717549735578
SLC5A3|SLC5A3	0.770506864038349
ATRIP|ATRIP	-0.770473250343382
SLC2A4RG|SLC2A4RG	-0.770343553803861
PTPRJ|PTPRJ	0.770321083905458
HAUS2|HAUS2	0.770307520870325
SDHAF4|SDHAF4	-0.769917797399092
WDR35|WDR35	0.769780695265549
LNPEP|LNPEP	0.769457802350115
APOLD1|APOLD1	-0.769355323725412
CHORDC1|CHORDC1	0.769212249116622
LOC107057310|LOC107057310	-0.769196225543974
LOC112530154|LOC112530154	-0.768830604175524
SIN3A|SIN3A	0.768629474526352
MSN|MSN	0.768080464293195
LOC107051605|LOC107051605	-0.767989798830933
ATP5J|ATP5J	-0.767944293863743
ITGB4|ITGB4	-0.767926089217122
SLC48A1|SLC48A1	0.767420534406154
LOC101747338|LOC101747338	-0.767223492955372
TMBIM6|TMBIM6	-0.76709889571099
LOC112530927|LOC112530927	-0.766797342947842
SH3RF3|SH3RF3	0.766796840851268
LOC107049174|LOC107049174	0.766593070294533
DSG2|DSG2	0.766375751778044
INTS6L|INTS6L	0.766003990114901
LOC112533440|LOC112533440	-0.765936004080006
TMEM127|TMEM127	-0.765926522681129
TTC19|TTC19	-0.765615407804004
TRIT1|TRIT1	-0.765478772152494
PDE8A|PDE8A	0.765395887213725
LOC112530261|LOC112530261	-0.765380801573178
PPP1R3G|PPP1R3G	0.765250604287707
LOC112532284|LOC112532284	-0.765211217465329
BEST2|BEST2	0.765120537911609
SLC19A3|SLC19A3	0.765031426217918
PCNA|PCNA	-0.765012778226149
SLC12A7|SLC12A7	0.764868119059894
CMTM4|CMTM4	0.764696859821744
PURG|PURG	-0.764406312688349
BCL7B|BCL7B	-0.764053022346429
LYRM1|LYRM1	-0.764040461789393
LOC112531842|LOC112531842	0.763801043986841
VTG3|VTG3	0.763600729724693
SNRNP40|SNRNP40	-0.763451701716
RPS8|RPS8	-0.763109821251062
PKD1|PKD1	0.763064699749642
SNRK|SNRK	0.762978517999154
USF3|USF3	0.762940851915081
LOC112532538|LOC112532538	-0.762932550937123
DYNLL2|DYNLL2	-0.762550453065664
RAB33B|RAB33B	-0.761997588944388
SUPT7L|SUPT7L	0.761007491388228
TBC1D14|TBC1D14	0.760876879990059
AIDA|AIDA	-0.760648057890222
PAQR3|PAQR3	-0.760470278865706
HBS1L|HBS1L	0.76039186234029
DARS|DARS	-0.760104168383754
LOC107057416|LOC107057416	-0.76001090171529
CDC42EP3|CDC42EP3	0.759752244196202
LOC107049459|LOC107049459	-0.759721429432008
RMND5A|RMND5A	0.759682042130351
WDFY1|WDFY1	0.75964320004642
TPST1|TPST1	-0.75935900325716
RALGAPA1|RALGAPA1	0.75927731388799
RALGPS1|RALGPS1	0.759105698388262
MAPK9|MAPK9	0.759041133445894
AKR1D1|AKR1D1	-0.758733351277279
RPS20|RPS20	-0.75868136880537
EOGT|EOGT	0.758103811200746
PTGR2|PTGR2	0.758060092668793
SNX5|SNX5	-0.757754419634717
PEX14|PEX14	-0.757744616020596
GLYR1|GLYR1	0.757733693918167
DOCK10|DOCK10	0.757343010947
UPF3A|UPF3A	0.757161871417449
MEIS2|MEIS2	0.756491301940982
POLR2H|POLR2H	-0.756087451548759
RNF151|RNF151	0.756026578078254
ARPC2|ARPC2	-0.756007269847362
TSPO|TSPO	-0.755829639539718
FIGN|FIGN	0.755816810575092
MITF|MITF	-0.755799370018016
OAT|OAT	0.755607102352387
STX8|STX8	-0.755429761677532
COTL1|COTL1	0.755416888534586
LOC101750445|LOC101750445	0.755289500180928
BIN3|BIN3	-0.755277954696657
POLH|POLH	-0.755214239331652
MTMR7|MTMR7	0.755159982967638
PIK3R2|PIK3R2	0.755117012157044
CTU1|CTU1	-0.754640002819512
LOC107052598|LOC107052598	0.75455054483243
SLC46A1|SLC46A1	0.754114695747241
MN1|MN1	-0.754107430882312
PIK3IP1|PIK3IP1	0.754045372252189
LOC101749846|LOC101749846	-0.754008660189346
ACAA1|ACAA1	0.753877462549348
NUF2|NUF2	-0.753705032674544
RAP2C|RAP2C	0.753599386299536
ADGRG2|ADGRG2	-0.753520082819285
CD163|CD163	0.753469273056102
GNAQ|GNAQ	0.753465966580796
STK11|STK11	0.75300673086474
DPY19L3|DPY19L3	0.752964139486072
SGPL1|SGPL1	0.752882327364709
HIPK2|HIPK2	-0.752683090253314
PI4KB|PI4KB	-0.752584905953405
LOC107052779|LOC107052779	0.752527337657862
AMY2A|AMY2A	0.752438149665581
