gene_id,CN_2w_2,CN_2w_1,CN_4w_1,HT_2w_2,HT_2w_1,HT_4w_1
LOC107056272|LOC107056272,0,17,0,8,10,0
NAT8B|NAT8B,52,351,189,390,287,217
NAT8|NAT8,97,193,167,361,321,369
LOC107056278|LOC107056278,74,407,251,372,313,171
VPS16|VPS16,684,3436,3067,5095,3826,2838
LOC107050199|LOC107050199,19,19,39,19,39,13
LOC107050083|LOC107050083,434,1783,1322,2139,1986,1244
AP5S1|AP5S1,1,2,2,2,4,1
LOC107049885|LOC107049885,301,1315,1009,1680,1594,887
C20orf27|C20orf27,73,334,218,611,293,197
LOC107049884|LOC107049884,0,9,7,15,21,16
MRGPRH|MRGPRH,0,6,20,36,7,9
LOC101752158|LOC101752158,7,6,16,14,8,0
LOC107051359|LOC107051359,62,300,237,266,326,161
LOC112532380|LOC112532380,9,18,16,6,33,27
LOC776507|LOC776507,7,32,60,73,16,26
LOC430433|LOC430433,0,4,7,7,14,6
RHOD|RHOD,0,0,0,0,0,0
ZNF638|ZNF638,351,945,1283,1662,1464,1420
LOC112532279|LOC112532279,0,0,0,0,4,0
MIR3594|MIR3594,0,3,6,0,5,3
MIR3594,0,1,1,0,1,1
KDM2A|KDM2A,203,592,870,1069,922,664
ANKRD13D|ANKRD13D,23,65,118,136,108,96
GRK2|GRK2,225,783,952,1092,1335,892
SSH3|SSH3,41,277,160,375,293,244
LOC107049267|LOC107049267,0,43,28,35,34,14
GLYATL3W|GLYATL3W,14,174,113,166,131,125
POLD4|POLD4,46,77,89,116,84,45
CARNS1|CARNS1,37,125,78,56,101,38
CLCF1|CLCF1,0,0,0,0,3,0
RAD9A|RAD9A,64,352,213,551,331,193
PPP1CA|PPP1CA,803,3687,2485,5512,4024,2589
RPS6KB2|RPS6KB2,192,567,583,700,749,486
PTPRCAPL|PTPRCAPL,32,92,124,96,90,60
LOC107056441|LOC107056441,138,377,344,621,633,404
STX3|STX3,0,21,14,15,35,18
PATL1|PATL1,185,600,651,648,1031,588
OSBP|OSBP,775,4012,3421,4404,4307,2555
MRPL16|MRPL16,285,1896,1195,2501,1570,972
LOC107056410|LOC107056410,49,137,131,299,202,68
GIF|GIF,695,1943,3529,6957,3665,1261
LOC107056412|LOC107056412,1312,5265,3405,8302,5837,3932
BAAT|BAAT,713,3099,1673,3155,2464,1873
TMEM132A|TMEM132A,158,500,538,600,767,421
CD6|CD6,28,47,63,79,19,10
CD5|CD5,0,37,81,77,40,19
VPS37C|VPS37C,118,522,481,588,589,360
ZP1|ZP1,11023,18021,47743,46786,25690,22166
PRPF19|PRPF19,764,3236,2954,4782,3834,2766
TMEM109|TMEM109,87,319,183,309,301,117
CYB561A3|CYB561A3,187,925,775,1748,1400,690
TMEM138|TMEM138,58,334,183,498,357,274
LRRC10B|LRRC10B,2,8,24,22,30,10
SYT7|SYT7,4,0,9,6,3,0
TMEM216|TMEM216,13,51,49,46,66,69
CPSF7|CPSF7,75,323,326,432,404,330
SDHAF2|SDHAF2,181,1146,702,1456,970,536
DAGLA|DAGLA,199,883,1422,3331,1975,1269
VWCE|VWCE,705,3050,1817,3432,3578,2381
LOC112532531|LOC112532531,0,6,11,3,0,2
DDB1|DDB1,677,2071,2332,3239,3176,2689
TKFC|TKFC,1914,7861,5340,9911,12215,7588
OLFR1019L2|OLFR1019L2,10,8,0,8,14,7
C5H11ORF9|C5H11ORF9,1356,4527,6241,10271,12234,8492
OLFR1019L1|OLFR1019L1,8,24,49,15,30,27
TMEM258|TMEM258,424,3924,1867,4485,2233,1673
FEN1|FEN1,77,614,360,561,504,280
ALDH3B1L2|ALDH3B1L2,10,34,43,49,39,31
ALDH3B1L1|ALDH3B1L1,9,72,37,30,47,39
UNC93B1|UNC93B1,185,626,732,1154,1064,781
RAB15|RAB15,5,14,19,25,11,14
GPX2|GPX2,0,35,30,51,38,10
TBX10|TBX10,4,12,10,4,7,12
TCIRG1|TCIRG1,1037,5351,5593,6355,6116,4802
NDUFS8|NDUFS8,1001,6315,4053,7077,5276,3837
MAX|MAX,123,328,350,585,575,334
FNTB|FNTB,199,1287,796,1485,1137,630
CHURC1|CHURC1,429,2761,1488,2699,1963,1372
AGBL2|AGBL2,0,19,13,31,13,7
SPTB|SPTB,0,104,189,66,94,95
PLEKHG3|PLEKHG3,80,395,391,377,584,355
NUP160|NUP160,179,604,593,837,790,520
FNBP4|FNBP4,568,2058,2277,2456,2756,1891
CDK2AP2|CDK2AP2,93,376,262,337,367,122
PITPNM1|PITPNM1,71,132,213,183,198,134
AIP|AIP,70,263,277,336,341,187
CABP2|CABP2,37,170,126,173,142,102
MTCH2|MTCH2,853,5058,3019,7301,4472,2866
NUDT8|NUDT8,96,433,294,452,359,201
NDUFV1|NDUFV1,1359,6289,4253,7807,6170,5242
LOC107049129|LOC107049129,30,50,74,92,88,31
NLRPL|NLRPL,93,306,364,508,474,270
CEND1|CEND1,0,4,0,0,0,0
PDDC1|PDDC1,112,441,372,681,449,247
TALDO1|TALDO1,393,1984,1912,3178,2139,1310
DRD4|DRD4,3,9,12,14,7,0
SCT|SCT,6,2,25,56,42,37
BUB1B|BUB1B,18,7,56,102,41,55
DEAF1|DEAF1,33,190,222,323,248,168
LOC107053358|LOC107053358,3,9,16,11,3,9
TMEM80|TMEM80,62,333,273,471,352,228
INAFM2|INAFM2,28,104,55,64,66,21
EPS8L2|EPS8L2,1071,3225,3558,6052,4985,4167
PAK6|PAK6,0,15,0,12,0,5
PLCB2|PLCB2,53,78,369,240,114,116
BAHD1|BAHD1,102,307,727,758,503,437
CHST14|CHST14,165,379,365,807,551,518
C5H15orf52|C5H15orf52,25,37,72,99,108,75
DISP2|DISP2,5,6,7,11,12,0
LOC112532575|LOC112532575,0,0,0,0,0,0
KNSTRN|KNSTRN,18,20,58,68,67,36
IVD|IVD,739,2425,2770,5765,2876,2402
PRLHR2|PRLHR2,6,10,17,35,32,12
C5H15orf57|C5H15orf57,384,1431,1295,2562,1650,1206
PCMT1L|PCMT1L,378,1260,1467,2452,1989,1412
KNL1|KNL1,19,28,92,48,87,59
RAD51|RAD51,80,356,196,327,219,189
LOC112532475|LOC112532475,4,17,16,29,45,18
CYP1C1|CYP1C1,6,16,11,18,8,10
MIR1808|MIR1808,0,1,1,0,2,0
MIR1808,0,0,1,0,1,0
RMDN3|RMDN3,777,2704,3373,7461,3972,2805
LOC770492|LOC770492,15,29,22,42,49,20
DNAJC17|DNAJC17,73,269,222,351,258,207
C5H15ORF62|C5H15ORF62,0,58,57,78,85,56
GCHFR|GCHFR,1492,6060,5637,15518,7208,6838
MRPL21|MRPL21,272,1149,729,1591,964,610
IGHMBP2|IGHMBP2,91,301,454,644,486,356
SYT12|SYT12,6,0,8,7,11,6
PTDSS2|PTDSS2,505,1269,1919,2461,2007,1846
PKP3|PKP3,6,19,21,16,14,5
B4GALNT4|B4GALNT4,65,340,350,253,288,117
LOC107053354|LOC107053354,25,278,232,182,159,431
ANO9|ANO9,35,148,138,216,147,187
SIGIRR|SIGIRR,641,2753,2208,5769,4568,2716
IFITM3|IFITM3,625,4874,5189,8575,6608,3024
IFITM1|IFITM1,0,18,19,16,13,20
LOC107053353|LOC107053353,824,3449,2804,6336,4206,2473
IFITM5|IFITM5,19,145,78,140,124,80
PGGHG|PGGHG,149,519,379,592,544,493
LOC101749471|LOC101749471,0,16,10,28,11,6
PSMD13|PSMD13,1340,4915,4762,6870,6165,4678
SIRT3|SIRT3,487,1723,1359,3509,2525,1670
RIC8A|RIC8A,196,451,799,1058,811,691
BET1L|BET1L,423,1691,1940,3041,2380,1606
VPS51|VPS51,219,812,904,1377,1192,930
NADSYN1|NADSYN1,547,1530,1765,3228,2199,1545
CSRP3|CSRP3,0,0,0,4,0,0
ZDHHC13|ZDHHC13,150,788,1062,1426,892,643
E2F8|E2F8,28,209,169,261,197,134
DHCR7|DHCR7,2288,6943,4358,15785,8837,5474
PRMT3|PRMT3,180,716,848,952,689,447
NAV2|NAV2,864,2324,3428,5488,4318,4171
FANCF|FANCF,7,2,2,6,4,2
SVIP|SVIP,0,33,26,51,19,20
LOC107053350|LOC107053350,0,0,0,0,0,0
ANO5|ANO5,186,345,778,886,592,417
GAS2|GAS2,9,18,35,51,32,44
LOC112532481|LOC112532481,0,0,0,0,0,0
FIBIN|FIBIN,22,23,32,145,87,18
ANO3|ANO3,3,0,42,35,7,7
CCDC34|CCDC34,120,369,445,732,490,457
BBOX1|BBOX1,2602,9576,7609,15525,10818,8411
LOC107053348|LOC107053348,48,98,165,117,259,194
LOC107053349|LOC107053349,6,27,14,22,27,16
LGR4|LGR4,568,1726,2450,4308,2997,2720
BDNF|BDNF,7,0,4,0,3,0
LIN7C|LIN7C,457,1167,1922,2639,1814,1529
KIF18A|KIF18A,8,21,13,41,35,14
LOC101751437|LOC101751437,16,0,8,11,4,10
MIR1760|MIR1760,0,0,0,0,0,0
MIR1760,0,0,0,0,0,0
METTL15|METTL15,23,74,85,87,130,51
ARL14EP|ARL14EP,129,374,439,790,610,485
MPPED2|MPPED2,0,12,17,15,11,11
WT1|WT1,7,15,32,24,36,23
RCN1L|RCN1L,478,2028,1771,2811,2179,1170
DCDC1|DCDC1,0,0,0,0,0,0
DNAJC24|DNAJC24,48,248,154,299,264,138
IMMP1L|IMMP1L,62,248,241,340,262,189
LOC112532586|LOC112532586,6,0,16,14,5,28
ELP4|ELP4,73,248,280,406,277,175
LOC112532496|LOC112532496,0,0,0,0,0,0
EIF3M|EIF3M,941,2163,2945,5642,4190,3158
LOC107053345|LOC107053345,13,33,60,81,46,38
CCDC73|CCDC73,24,79,92,160,182,90
PRRG4|PRRG4,95,278,430,510,400,229
QSER1|QSER1,429,1268,1836,2499,1954,1700
LOC107053366|LOC107053366,0,0,6,7,0,7
DEPDC7|DEPDC7,66,306,400,1045,549,443
KIAA1549L|KIAA1549L,0,0,0,0,0,0
HIPK3|HIPK3,438,1244,2106,3064,2166,1642
LOC107053367|LOC107053367,0,0,0,0,0,0
LOC107053368|LOC107053368,29,9,36,10,7,11
CSTF3|CSTF3,248,641,1195,1807,1055,853
TCP11L1|TCP11L1,246,647,864,1509,949,948
BTBD10|BTBD10,89,227,377,499,373,323
FAR1|FAR1,1011,3166,5210,8860,5605,3580
PTH|PTH,0,0,0,0,0,0
PPFIBP2|PPFIBP2,469,863,1444,2645,1998,1680
OVCH2|OVCH2,184,542,321,123,172,87
CYB5R2|CYB5R2,4943,18069,13848,24024,19510,11899
LOC112532581|LOC112532581,0,0,0,4,0,0
ARNTL|ARNTL,378,1102,1115,1463,1200,1017
LOC107053370|LOC107053370,0,8,9,6,11,9
LOC107053371|LOC107053371,5,0,5,7,8,10
PARVA|PARVA,20,28,123,89,71,110
DKK3|DKK3,48,192,182,346,363,191
LOC101750071|LOC101750071,0,0,0,0,0,0
TEAD1|TEAD1,281,813,1042,1459,950,1021
LOC107053372|LOC107053372,11,16,37,16,9,0
LOC107053373|LOC107053373,0,15,0,6,5,5
MICAL2|MICAL2,56,99,249,201,229,266
USP47|USP47,447,1353,2681,2689,2410,1874
GALNT18|GALNT18,5,33,74,79,45,41
LOC100859067|LOC100859067,0,0,0,0,6,0
LOC107053374|LOC107053374,0,0,7,4,4,0
LYVE1|LYVE1,79,144,382,346,173,119
CTR9|CTR9,248,790,1482,1747,1379,1224
MRVI1|MRVI1,65,78,105,123,180,31
AMPD3|AMPD3,20,57,134,140,98,83
RNF141|RNF141,560,1342,1650,3559,2285,1789
ADM|ADM,48,134,119,133,167,84
EIF4G2|EIF4G2,6948,20759,31987,41520,29177,24538
LOC112532597|LOC112532597,30,59,116,99,81,78
WEE1|WEE1,43,195,299,379,272,152
LOC107053375|LOC107053375,92,308,322,671,346,277
SWAP70|SWAP70,127,279,717,1037,444,405
SBF2|SBF2,418,684,1377,2042,1170,1343
ZNF143|ZNF143,276,436,800,1004,767,686
IPO7|IPO7,2077,6294,9252,10946,9843,7485
LOC112532600|LOC112532600,3,2,5,3,2,2
TMEM41B|TMEM41B,1364,3869,8312,11697,9937,7759
NRIP3|NRIP3,0,0,0,0,0,0
ASCL3|ASCL3,3,36,37,69,32,40
TMEM9B|TMEM9B,328,1313,1181,2397,1561,1162
DENND5A|DENND5A,249,544,1018,1074,856,877
SCUBE2|SCUBE2,63,66,103,260,187,50
C5H11orf16|C5H11orf16,0,12,27,34,8,33
AKIP1|AKIP1,27,122,116,79,64,51
ST5|ST5,569,1426,1673,2456,2493,2296
TRIM66|TRIM66,17,19,76,22,35,36
RIC3|RIC3,68,356,162,242,386,122
TUB|TUB,5,34,44,60,22,35
MIR1463|MIR1463,0,0,0,0,0,0
MIR1463,0,0,0,0,0,0
RPL27A|RPL27A,3555,15359,11335,23461,15166,9510
LOC112532601|LOC112532601,1,6,10,7,9,6
LOC112532590|LOC112532590,2,8,14,38,14,10
RRAS2|RRAS2,307,800,1194,2279,1359,1212
COPB1|COPB1,1215,3864,5766,6128,5549,3693
PSMA1|PSMA1,750,2842,2788,4955,3163,2497
CYP2R1|CYP2R1,18,61,96,279,123,74
CALCB|CALCB,72,216,243,753,308,346
PDE3B|PDE3B,213,448,728,1094,606,717
LOC107053384|LOC107053384,0,0,6,10,15,0
LOC107053383|LOC107053383,52,182,184,403,325,15
C5H11orf58|C5H11orf58,570,2133,2034,3431,2683,1708
SOX6|SOX6,99,234,388,568,422,396
LOC107053390|LOC107053390,0,4,0,4,6,2
LOC107053389|LOC107053389,21,34,35,101,77,53
PLEKHA7|PLEKHA7,1009,1903,3478,4301,3269,4460
LOC112532500|LOC112532500,0,11,0,17,8,3
PIK3C2A|PIK3C2A,341,836,1424,2441,1783,1382
RPS13|RPS13,2083,10111,6297,14017,8895,6931
LOC112532499|LOC112532499,5,13,23,35,22,20
ABCC8|ABCC8,55,273,306,1083,489,281
USH1C|USH1C,48,138,124,1079,176,186
NUCB2|NUCB2,2914,10233,15734,19498,12201,8929
TPH1|TPH1,12,57,34,58,61,32
LOC112532552|LOC112532552,0,0,0,0,0,3
LOC107053413|LOC107053413,0,0,0,12,7,0
MYOD1|MYOD1,0,0,0,0,0,0
LOC112532553|LOC112532553,0,0,8,0,3,0
KCNC1|KCNC1,0,3,10,7,0,8
SERGEF|SERGEF,69,228,294,619,341,300
FTL|FTL,93,239,294,425,317,208
GTF2H1|GTF2H1,341,963,1262,2159,1505,1179
HPS5_1|HPS5,345,889,1781,1736,1275,1018
SAAL1|SAAL1,239,831,1118,1411,1114,978
HPS5|HPS5,1425,3413,6784,12005,3131,4422
LOC107053391|LOC107053391,17,10,42,52,43,33
UEVLD|UEVLD,112,400,447,828,612,435
SPTY2D1|SPTY2D1,344,907,1288,1903,1587,1003
TSG101|TSG101,855,2963,3827,7394,5060,3666
LDHA|LDHA,2997,6963,10494,19288,12525,13299
TMEM86A|TMEM86A,1030,2078,3243,3948,4409,3430
LOC107053392|LOC107053392,37,22,146,47,64,29
PTPN5|PTPN5,34,27,93,167,51,82
PTPRJ|PTPRJ,256,186,993,660,526,592
OSBPL5|OSBPL5,28,75,182,157,103,70
LOC107053395|LOC107053395,0,0,0,4,0,0
CARS|CARS,499,1470,1791,2522,2495,2175
LOC107053396|LOC107053396,0,24,22,27,51,40
DDTNFR23|DDTNFR23,128,310,288,505,518,540
NAP1L4|NAP1L4,626,1631,1989,3183,2177,2121
LOC112532593|LOC112532593,0,0,0,0,4,0
LOC112532594|LOC112532594,0,0,0,0,2,0
CDKN1C|CDKN1C,26,151,115,122,151,68
PHLDA2|PHLDA2,18,70,58,75,95,33
SLC22A18|SLC22A18,562,1772,1480,2728,1989,1801
LOC107053397|LOC107053397,0,0,0,2,0,0
KCNQ1|KCNQ1,17,23,71,139,59,66
TRPM5|TRPM5,67,104,801,187,274,171
TSSC4|TSSC4,731,2063,2325,3862,3233,2249
TSPAN32|TSPAN32,6,12,30,31,17,22
INS-IGF2|INS-IGF2,5,7,3,0,10,7
MRPL23|MRPL23,326,1886,1046,2234,1409,878
TNNT3|TNNT3,0,20,18,17,16,9
CD81|CD81,10028,39184,32721,82279,58426,42966
LOC107053399|LOC107053399,185,523,597,1200,805,1284
IGF2|IGF2,560,1530,1739,2704,1929,1985
LOC107053402|LOC107053402,2,17,13,11,8,16
SYT8|SYT8,0,6,0,39,13,9
PRR33|PRR33,0,2,5,7,7,0
LSP1|LSP1,269,618,1199,1651,802,447
LOC107053403|LOC107053403,0,0,8,3,4,0
C5NT1AL|C5NT1AL,74,154,211,294,254,157
LOC112532517|LOC112532517,4,0,8,4,11,8
DUSP8|DUSP8,221,1753,1973,836,3536,1452
CTSD|CTSD,1766,1787,8857,7014,3935,3686
MOB2|MOB2,312,1202,1389,2107,1246,995
LOC107053405|LOC107053405,41,88,63,132,117,81
BRSK2|BRSK2,33,115,86,132,80,88
LOC107053406|LOC107053406,16,23,35,25,19,5
TOLLIP|TOLLIP,857,2346,3740,4827,3508,2432
LOC107053414|LOC107053414,33,87,277,186,175,102
MUC6|MUC6,0,7,23,41,0,15
LOC107053416|LOC107053416,7,10,36,35,32,10
LOC112532569|LOC112532569,1,0,1,1,1,2
LOC107053408|LOC107053408,0,0,0,0,0,0
LOC395381|LOC395381,18,72,87,123,200,62
MUC2|MUC2,0,0,0,8,1,0
LOC112532571|LOC112532571,0,0,0,0,0,0
LOC112532573|LOC112532573,0,0,0,0,0,0
LOC112532572|LOC112532572,0,0,0,0,0,0
CHID1|CHID1,134,284,400,738,433,364
LOC107053411|LOC107053411,0,0,0,0,0,0
LOC107053409|LOC107053409,0,53,76,158,48,101
AP2A2|AP2A2,815,1790,2758,3898,2747,2205
CRACR2B|CRACR2B,32,22,191,132,119,51
TSPAN4|TSPAN4,355,591,1772,1414,1002,875
POLR2L|POLR2L,216,1027,793,1284,906,461
CD151|CD151,802,2213,3865,4723,4641,3368
PNPLA2|PNPLA2,763,2015,3774,5019,3959,2915
LRRC27|LRRC27,138,266,448,646,617,445
LOC425462|LOC425462,17,80,63,122,63,42
RPLP2|RPLP2,3266,17390,11756,27799,18635,11232
LOC112532592|LOC112532592,4,5,7,11,13,5
MIR1663|MIR1663,0,0,0,0,0,0
MIR1663,0,0,0,0,0,0
SLC25A22|SLC25A22,330,1600,1593,3406,1129,1088
LOC112532583|LOC112532583,8,44,49,53,513,16
IRF7|IRF7,164,533,740,784,949,397
PHRF1|PHRF1,470,1111,1836,2136,1800,1718
RASSF7|RASSF7,214,707,666,1603,1268,987
LOC107053412|LOC107053412,9,7,21,22,25,17
LOC112532486|LOC112532486,11,11,43,34,70,21
LRRC56|LRRC56,64,173,106,340,295,402
HRAS|HRAS,775,4838,2716,6628,4209,3114
LOC423110|LOC423110,162,322,638,625,377,370
ERR2984226.9512|TRNAA-AGC,3,1,2,3,3,3
LOC101750423|LOC101750423,0,0,4,6,29,13
RNH1|RNH1,965,3974,3629,6305,7159,4310
KMT5B|KMT5B,276,616,1146,1505,1297,1013
CHKA|CHKA,1001,3224,3903,10386,14900,8995
C11orf24|C11orf24,527,1195,1234,2758,2364,2258
LOC107053423|LOC107053423,0,0,11,18,0,13
ERR2984226.9524|TRNAA-AGC,1,6,2,1,2,1
LRP5|LRP5,422,899,1454,1905,1468,1591
PPP6R3|PPP6R3,437,1011,1675,2355,1613,1604
LOC107053422|LOC107053422,17,53,108,132,120,79
FADS1L2|FADS1L2,0,0,3,0,0,0
FADS1L1|FADS1L1,0,56,42,55,27,29
CPT1A|CPT1A,830,2357,3427,5350,4184,3292
FADS1|FADS1,9234,28643,30296,45666,33708,23946
FADS2|FADS2,36786,96044,97552,139419,114160,91741
LOC112532506|LOC112532506,1,0,2,0,0,0
LOC101751752|LOC101751752,0,0,0,20,12,0
LOC112532507|LOC112532507,0,0,0,6,0,0
LOC112532508|LOC112532508,0,0,0,0,0,0
DMBT1L2|DMBT1L2,0,6,0,30,0,0
LOC112532509|LOC112532509,0,0,6,5,0,0
LOC107053424|LOC107053424,0,0,0,0,0,0
LOC107053436|LOC107053436,0,0,0,0,0,0
LOC112532513|LOC112532513,0,0,0,0,1,0
LOC112529937|LOC112529937,0,0,0,5,0,0
LOC768687|LOC768687,0,0,0,0,0,0
LOC101750540|LOC101750540,0,0,0,18,0,6
LOC107053426|LOC107053426,0,1,0,0,0,0
MPEG1|MPEG1,602,823,3390,2872,1804,1072
DTX4|DTX4,734,3552,2474,4289,3022,2485
CNTF|CNTF,3,31,26,77,54,31
LOC112532487|LOC112532487,9,3,6,7,9,16
ZFP91|ZFP91,648,2273,2335,3735,3153,2469
CLP1|CLP1,75,311,333,458,361,210
RAB3IL1|RAB3IL1,1057,3912,4700,5829,4472,3074
BEST1|BEST1,15,19,22,42,24,46
FTH1|FTH1,39311,173199,138175,331838,185390,153072
LPXN|LPXN,27,101,164,224,126,96
CTNND1|CTNND1,1612,5276,5085,7978,6454,5527
BTBD18|BTBD18,0,4,5,16,6,23
SELENOH|SELENOH,111,473,210,366,330,117
TMX2|TMX2,163,931,598,1512,1134,712
MED19|MED19,114,626,403,768,612,392
ZDHHC5|ZDHHC5,184,449,561,751,709,554
SMTNL1|SMTNL1,2,17,14,19,0,5
RTN4RL2|RTN4RL2,4,18,33,29,28,11
TIMM10|TIMM10,89,684,245,699,358,257
PGR2/3|PGR2/3,5,5,5,4,3,0
SLC43A3|SLC43A3,209,724,603,901,1155,744
APLNR|APLNR,31,49,125,118,90,41
SSRP1|SSRP1,454,1853,1726,2712,2485,1987
INCENPL|INCENPL,7,4,14,10,12,14
MIR1802|MIR1802,0,0,0,0,0,0
MIR1802,0,0,0,0,0,0
TNKS1BP1|TNKS1BP1,149,504,510,568,641,460
INCENP|INCENP,31,91,109,133,156,101
TPCN2|TPCN2,169,502,520,824,887,454
LOC107053438|LOC107053438,4,0,13,0,4,8
UBE2L6|UBE2L6,49,233,156,376,327,229
YPEL4|YPEL4,4,36,15,41,38,20
SERPING1|SERPING1,9432,33826,28438,69535,60361,43007
LOC101749515|LOC101749515,60,138,113,366,106,120
FGF19|FGF19,74,681,832,1046,996,580
FGF3|FGF3,0,6,12,10,0,7
LOC107053430|LOC107053430,43,77,97,126,157,122
FGF4|FGF4,0,0,0,0,0,0
ORAOV1|ORAOV1,269,1005,933,2119,1182,1009
LOC107053429|LOC107053429,10,0,8,16,5,10
CCND1|CCND1,115,272,498,491,338,364
LOC107053440|LOC107053440,12,0,18,7,4,8
FADD|FADD,436,1189,1705,3219,1944,1557
PPFIA1|PPFIA1,485,1221,2039,3357,1868,1811
ANO1|ANO1,6270,18452,21652,41807,21884,21638
CTTN|CTTN,988,2868,3606,5342,4219,3261
SHANK2|SHANK2,34,88,248,180,140,95
ACTBL2L|ACTBL2L,6,19,16,59,23,15
LOC415641|LOC415641,864,1537,2394,5331,2979,2561
LOC112532514|LOC112532514,155,214,520,808,508,580
LOC112532515|LOC112532515,44,26,166,216,129,195
FBXO3|FBXO3,718,1706,2113,3042,2092,1837
LMO2|LMO2,317,641,1138,1791,805,915
ABTB2|ABTB2,92,212,406,401,217,212
NAT10|NAT10,381,1964,1613,2004,1463,904
CAPRIN1|CAPRIN1,1552,3486,5858,7584,5791,4910
LOC101750856|LOC101750856,1,0,0,4,1,0
EHF|EHF,17,31,41,100,43,34
PDHX|PDHX,1051,2412,2719,5130,3845,3451
APIP|APIP,515,1117,1404,2647,1990,1469
CD44|CD44,208,240,1177,961,426,382
LOC101751606|LOC101751606,3,0,11,16,11,0
FJX1|FJX1,4,11,6,5,9,3
LOC107053458|LOC107053458,0,0,0,0,4,0
PAMR1|PAMR1,19,51,38,101,65,46
SLC1A2|SLC1A2,58,107,160,92,105,95
LOC107053464|LOC107053464,0,0,4,0,0,4
LOC107053462|LOC107053462,6,0,0,0,5,0
LOC107053461|LOC107053461,0,0,0,0,0,0
PRR5L|PRR5L,32,42,189,98,70,39
LDLRAD3|LDLRAD3,124,286,482,696,656,648
COMMD9|COMMD9,379,1040,1071,1713,1337,969
TRAF6|TRAF6,630,1533,2657,3379,2681,2177
LOC107056418|LOC107056418,1,0,1,2,1,1
RAG2|RAG2,11,27,12,57,19,33
C5H11orf74|C5H11orf74,71,250,193,633,368,292
CAT|CAT,39017,98717,121958,274463,124048,119236
API5|API5,742,1878,2925,3757,2647,2308
TTC17|TTC17,541,1197,2549,2778,2313,2300
ALKBH3|ALKBH3,58,186,204,331,302,204
C5H11ORF96|C5H11ORF96,68,521,232,930,659,301
ACCS|ACCS,58,209,250,383,399,349
ALX4|ALX4,0,0,0,0,0,0
EXT2|EXT2,250,446,947,1346,959,834
LOC107053454|LOC107053454,0,0,0,0,0,0
HSD17B12|HSD17B12,6960,21055,21232,33114,26967,19709
CD82|CD82,870,2374,3673,6343,3662,3235
LOC107053451|LOC107053451,0,0,7,4,0,6
TSPAN18|TSPAN18,10,14,71,60,43,57
TP53I11|TP53I11,193,394,680,837,561,510
PRDM11|PRDM11,312,859,1302,1772,1467,1466
LOC101747869|LOC101747869,134,581,631,807,704,604
LOC107053450|LOC107053450,0,0,0,0,0,0
LOC107053449|LOC107053449,0,0,0,0,0,0
FUT8|FUT8,16,32,74,61,60,37
SLC39A13|SLC39A13,436,1428,1829,2781,2398,1874
LOC112532479|LOC112532479,4,0,0,0,0,0
SPI1|SPI1,340,412,1937,2133,824,615
KBTBD4|KBTBD4,162,554,763,1049,968,677
CELF1|CELF1,476,1203,1571,2442,1675,1421
RAPSN|RAPSN,6,69,189,284,249,156
PSMC3|PSMC3,1424,5504,4958,8456,6255,4577
FAM180B|FAM180B,12,7,9,17,17,13
NDUFS3|NDUFS3,570,2640,2007,3773,2665,2262
PTPMT1|PTPMT1,39,259,189,319,223,164
MIR1725|MIR1725,1,1,4,3,2,2
ERR2984226.9703|MIR1725,1,1,1,1,1,1
MADD|MADD,238,520,1192,1531,821,712
MIR6603|MIR6603,0,0,0,0,0,0
MIR6603,0,0,0,0,0,0
LRP4|LRP4,677,1874,2789,6405,2962,2925
NR1H3|NR1H3,1938,6170,8789,15094,7974,5668
DDB2|DDB2,152,568,720,1501,652,537
C5H11orf49|C5H11orf49,30,45,84,134,119,153
ACP2|ACP2,1015,3169,3603,5494,4522,3372
PACSIN3|PACSIN3,78,373,385,904,533,412
ARFGAP2|ARFGAP2,428,1409,1395,2227,1781,1448
ZNF408|ZNF408,110,547,511,861,619,472
ARHGAP1|ARHGAP1,415,1458,2082,2643,2389,1974
MDK|MDK,17,59,48,100,66,23
ATG13|ATG13,1596,3589,5998,8853,8595,7727
HARBI1|HARBI1,42,291,262,427,285,191
AMBRA1|AMBRA1,354,1020,1498,1658,1567,1264
CHRM4|CHRM4,6,62,30,44,98,55
LOC100859648|LOC100859648,16,19,15,32,32,17
CREB3L1|CREB3L1,19,57,54,100,82,79
DGKZ|DGKZ,853,3000,3774,3377,3573,2667
MIR6706,0,0,0,0,0,0
MIR6706|MIR6706,1,1,1,1,1,1
CKAP5|CKAP5,248,660,1321,1339,1097,990
LOC112532595|LOC112532595,0,0,0,0,0,0
F2|F2,26403,80818,95779,182767,110660,106594
PHF21A|PHF21A,704,2229,2961,4651,3218,3014
LOC107053471|LOC107053471,0,0,0,0,0,0
MAPK8IP1|MAPK8IP1,64,385,216,531,467,260
LARGE2|LARGE2,977,4129,2846,9294,10402,5801
PEX16|PEX16,563,2852,2161,4169,3656,2222
CRY2|CRY2,1711,5694,6088,9375,10028,6752
SLC35C1|SLC35C1,351,1114,1025,2465,1717,1466
LOC776275|LOC776275,71,101,184,229,187,287
UVS.2L|UVS.2L,0,0,0,0,0,0
PPP1R14D|PPP1R14D,6,26,29,43,34,29
ZFYVE19|ZFYVE19,257,805,792,1441,1078,811
VPS18|VPS18,83,181,410,424,359,350
SPINT1|SPINT1,443,1266,1771,3103,2365,1923
LOC112532537|LOC112532537,0,0,7,3,0,0
