gene_id,ERR2984226,ERR2984227,ERR2984230,ERR2984246,ERR2984239,ERR2984238,ERR2984244,ERR2984249
LOC107052846|LOC107052846,5,0,4,0,0,0,0,0
LOC112533325|LOC112533325,0,4,0,10,11,6,2,7
LOC112533327|LOC112533327,0,0,0,0,0,0,0,0
METTL25|METTL25,41,135,121,171,212,185,80,128
LOC112533324|LOC112533324,0,0,6,9,6,0,5,5
CCDC59|CCDC59,69,402,238,364,619,440,223,262
SLC6A15|SLC6A15,0,0,0,12,26,5,0,0
ALX1|ALX1,0,0,0,0,0,0,0,0
PPFIA2|PPFIA2,27,40,23,19,63,47,28,72
RASSF9|RASSF9,152,401,231,338,833,553,354,371
TMTC2|TMTC2,76,298,162,280,553,297,256,205
KITLG|KITLG,0,0,0,18,18,12,13,0
LOC107052880|LOC107052880,0,3,5,0,0,4,3,0
DUSP6|DUSP6,106,233,137,542,509,382,250,225
LOC101751742|LOC101751742,25,20,18,82,79,37,39,30
POC1B|POC1B,58,226,138,335,608,289,253,296
GALNT4|GALNT4,87,283,210,609,837,622,466,498
LOC107052879|LOC107052879,76,388,231,276,738,333,199,220
C1H12orf50|C1H12orf50,254,464,222,598,1308,839,696,744
C1H12orf29|C1H12orf29,267,883,605,1146,2081,1323,837,1091
CEP290|CEP290,22,49,18,138,165,83,123,152
TMTC3|TMTC3,218,584,413,734,1097,779,501,732
LUM|LUM,154,536,350,491,1107,724,235,480
EPYC|EPYC,0,0,0,0,7,0,0,10
LOC112533355|LOC112533355,0,0,0,0,0,0,0,0
KERA|KERA,0,0,0,0,0,4,0,0
ATP2B1|ATP2B1,390,911,518,1977,2988,1609,1537,1344
LOC112533348|LOC112533348,0,3,0,13,8,1,0,3
DCN|DCN,779,1551,727,2355,2755,2420,1807,1791
LOC112533362|LOC112533362,44,39,36,114,126,52,96,70
BTG1|BTG1,3080,10452,7242,10228,21458,11962,8491,11757
PLEKHG7|PLEKHG7,0,0,0,0,6,0,0,0
EEA1|EEA1,253,786,620,1520,2122,1410,897,1351
UBE2N|UBE2N,491,1666,946,1792,3281,2326,1073,1516
NUDT4|NUDT4,1396,4433,3183,6752,8437,4933,2569,5327
SOCS2|SOCS2,102,454,141,717,1780,2100,385,1390
ERR2984226.621|TRNAM-CAU,1,0,0,0,0,0,0,0
LOC112533382|LOC112533382,2,0,0,0,0,0,2,6
MRPL42|MRPL42,182,626,394,646,1108,791,412,487
LOC107052984|LOC107052984,285,650,479,1792,2248,2600,918,2342
LOC107052933|LOC107052933,0,8,4,0,0,4,0,0
CRADD|CRADD,150,587,351,693,1253,781,438,622
LOC112533381|LOC112533381,6,3,0,21,5,0,0,0
CEP83|CEP83,43,116,85,107,228,138,75,84
PLXNC1|PLXNC1,375,399,417,2209,1932,740,1105,707
TMCC3|TMCC3,35,102,106,184,339,308,92,176
SNAPC3|SNAPC3,88,406,204,287,712,435,266,299
NDUFA12|NDUFA12,565,2979,1592,1765,3388,1886,868,1473
NR2C1|NR2C1,204,491,346,700,1151,787,459,695
METAP2|METAP2,525,1598,937,1908,2587,1862,1182,1428
VEZT|VEZT,222,630,440,856,1119,982,661,1052
LOC101751743|LOC101751743,0,0,8,21,41,29,5,12
FGD6|FGD6,224,363,264,827,1103,636,545,753
LOC107052983|LOC107052983,34,8,55,42,238,100,95,122
LOC112533391|LOC112533391,27,80,46,117,119,106,56,78
NTN4|NTN4,0,18,25,22,43,32,15,16
SNRPF|SNRPF,150,876,521,639,910,755,224,451
USP44|USP44,443,1220,913,1841,3019,2314,1661,2506
AMDHD1|AMDHD1,1949,7368,2980,6766,12320,5648,4812,6477
HAL|HAL,1467,5299,3406,7452,19415,8028,5306,8105
ELK3|ELK3,80,210,190,326,528,268,127,196
LTA4H|LTA4H,582,1632,877,2342,3681,1856,1839,1852
CFAP54|CFAP54,0,13,0,0,9,15,0,8
NEDD1|NEDD1,183,583,387,912,1081,777,424,608
CDK17|CDK17,329,889,653,1433,1888,1118,719,1221
LOC107052950|LOC107052950,0,0,0,0,0,0,0,0
TMPO|TMPO,269,762,508,1105,1652,1046,664,815
APAF1|APAF1,176,414,295,811,873,688,455,568
IKBIP|IKBIP,158,445,262,522,824,827,233,413
SLC25A3|SLC25A3,3897,11999,6807,12189,18651,15778,9022,11912
LOC112531638|LOC112531638,10,26,14,28,41,61,21,51
ANKS1B|ANKS1B,0,18,12,16,25,9,11,19
ACTR6|ACTR6,247,907,622,977,1630,996,549,860
UHRF1BP1L|UHRF1BP1L,526,1448,889,1960,2843,1773,1086,1581
SLC17A8|SLC17A8,5,15,0,19,32,21,18,20
SCYL2|SCYL2,595,1265,1102,2355,3349,2208,1713,2278
NR1H4|NR1H4,490,1264,787,1531,2880,1715,1351,1754
GAS2L3|GAS2L3,149,247,179,227,355,205,66,79
ANO4|ANO4,9,9,3,14,19,10,16,9
SLC5A8|SLC5A8,7,0,0,0,0,0,0,4
UTP20|UTP20,268,974,491,1572,1157,1106,496,641
ARL1|ARL1,927,3311,1674,3280,5966,4544,1686,2604
NUP205|NUP205,406,964,647,1625,2059,1402,1331,1451
C7orf49|C7orf49,18,107,19,66,100,52,31,41
WDR91|WDR91,164,461,375,650,942,608,355,607
CNOT4|CNOT4,161,189,282,567,822,649,309,548
LOC107053816|LOC107053816,0,6,3,4,6,4,2,0
LOC417937|LOC417937,4,7,13,26,18,43,36,30
LOC107053813|LOC107053813,4,0,0,5,0,0,0,0
TMEM140|TMEM140,158,288,178,539,823,479,416,278
ARHGDIB|ARHGDIB,246,506,383,968,1282,699,296,433
OC3|OC3,8,7,0,4,35,40,13,33
MGP|MGP,141,812,402,317,732,655,216,490
HISTH1|HISTH1,42,83,61,70,189,145,88,80
HIST1H2B7|HIST1H2B7,13,37,42,55,53,74,28,53
WBP11|WBP11,359,941,661,1303,2089,1603,716,1412
HIST1H2A3|HIST1H2A3,18,86,84,63,99,95,36,54
HIST1H3G|HIST1H3G,5,17,5,11,10,15,10,9
HIST1H4D|HIST1H4D,76,384,261,269,360,322,224,209
HIST1H110|HIST1H110,183,447,256,281,710,742,239,439
HIST1H46L2|HIST1H46L2,113,454,283,264,440,362,190,263
HISTH2A4L1|HISTH2A4L1,12,61,44,45,72,69,26,39
HIST1H2B8|HIST1H2B8,29,93,77,61,81,89,57,68
HIST2H3L|HIST2H3L,2,10,5,3,6,6,2,4
HIST1H46|HIST1H46,51,237,145,151,195,196,172,130
HSTH2B7|HSTH2B7,6,4,8,9,2,12,7,2
HIST2H4B|HIST2H4B,77,311,174,177,288,281,194,169
H2AFJ|H2AFJ,26,92,72,85,118,100,50,63
HIST1H2BF|HIST1H2BF,47,142,115,107,225,233,116,120
HIST1H3A|HIST1H3A,8,18,7,10,22,25,9,14
HIST1H4B|HIST1H4B,43,173,110,123,118,133,117,101
HIST2H3D|HIST2H3D,2,28,7,7,16,23,11,13
HIST1H4I|HIST1H4I,68,241,152,185,246,251,163,151
HIST1H103|HIST1H103,5,7,5,4,11,20,12,10
HIST1H111L|HIST1H111L,13,15,12,21,18,21,15,18
HIST1H2BO|HIST1H2BO,0,2,0,9,7,5,0,0
HIST1H2A4L2|HIST1H2A4L2,43,146,123,100,170,175,107,119
HIST1H2A4L3|HIST1H2A4L3,16,75,74,83,114,147,49,44
HIST1H2B5|HIST1H2B5,9,29,38,39,41,55,40,52
HIST1H3H|HIST1H3H,8,52,15,24,23,21,16,25
LOC100857439|LOC100857439,11,38,11,25,21,29,25,32
HIST1H2A4|HIST1H2A4,41,95,104,78,176,124,81,86
HIST2H3|HIST2H3,10,19,7,5,14,13,11,13
HIST1H2A4L1|HIST1H2A4L1,9,33,21,20,34,35,24,18
HIST1H46L6|HIST1H46L6,28,156,97,75,143,129,64,83
HIST1H101|HIST1H101,272,513,353,408,1885,950,996,834
HIST1H2B7L2|HIST1H2B7L2,41,78,109,74,197,202,101,116
HIST1H2B7L4|HIST1H2B7L4,13,34,34,33,53,61,37,49
HIST1H2A4L4|HIST1H2A4L4,34,174,130,119,241,232,83,127
HIST1H111R|HIST1H111R,23,37,34,29,75,68,34,43
APOLD1|APOLD1,16,33,21,100,70,33,26,44
DDX47|DDX47,339,1129,570,1420,1516,1522,435,995
GPRC5A|GPRC5A,266,1229,764,1442,2096,1388,696,1186
EMP1|EMP1,12,21,8,28,36,20,6,12
HEBP1|HEBP1,3423,10708,5977,13027,21911,12414,6182,9882
GSG1|GSG1,0,0,0,8,0,0,0,0
FAM234B|FAM234B,633,1859,1626,2650,3817,2983,1643,2681
LOC107053796|LOC107053796,0,0,0,0,0,0,0,0
GRIN2B|GRIN2B,3,0,0,11,6,11,0,7
ATF7IP|ATF7IP,407,1023,642,1511,2458,1739,1106,1503
TTC26|TTC26,11,44,42,54,100,79,51,72
PLBD1|PLBD1,510,1025,646,2176,2552,1379,1103,1103
ERR2984226.754|TRNAR-CCU,1,2,0,0,2,3,1,3
FMC1|FMC1,51,162,107,118,201,155,79,69
UBN2|UBN2,388,866,821,1575,1897,1495,1053,1458
LOC112531612|LOC112531612,1,2,0,0,0,0,0,0
GBE|GBE,29,88,81,194,193,174,63,67
LOC417973|LOC417973,32,125,118,453,347,370,113,114
LUC7L2|LUC7L2,605,2318,1290,2790,4273,2678,1068,2028
POLDIP3|POLDIP3,341,902,684,1312,1847,1326,801,1174
RRP7A|RRP7A,152,848,442,583,894,819,304,506
SOCS1L|SOCS1L,22,45,49,118,99,69,49,73
NFAM1|NFAM1,8,23,16,153,165,69,79,27
SERHL2|SERHL2,244,820,492,851,1808,1297,534,836
TCF20|TCF20,370,879,565,1484,1660,1304,945,1243
MIR1581|MIR1581,0,0,0,1,0,0,0,0
MIR1581,0,0,0,0,0,0,0,0
NDUFA6|NDUFA6,337,1651,727,844,1805,1176,639,712
CYP2D6|CYP2D6,3349,12784,6482,14319,33857,18942,13062,17150
CENPM|CENPM,0,6,12,0,10,0,0,10
TNFRSF13C|TNFRSF13C,6,7,0,7,17,11,4,6
WBP2NL|WBP2NL,548,1565,895,1972,3184,2335,1014,1852
SMDT1|SMDT1,42,284,213,276,455,311,136,151
FAM109B|FAM109B,321,1234,670,1351,2218,1444,794,1150
NAGA|NAGA,588,1778,1088,1612,3081,2206,1026,1691
MEI1|MEI1,46,91,41,115,138,173,111,195
SNU13|SNU13,144,658,226,626,858,675,381,429
XRCC6|XRCC6,95,321,196,299,497,378,166,305
MIR33A|MIR33A,0,2,0,0,3,3,0,3
MIR33A,0,1,0,0,1,1,0,1
CCDC134|CCDC134,218,1045,471,735,1608,1051,385,555
SHISA8|SHISA8,3,5,0,19,12,25,0,16
SREBF2|SREBF2,3397,12834,6191,9845,17856,15985,6448,11288
PMM1|PMM1,538,2891,970,2206,3751,2675,718,1668
DESI1|DESI1,2312,8701,4490,9093,16782,11298,5458,8936
POLR3H|POLR3H,185,698,412,621,1088,802,274,484
TOB2|TOB2,790,3735,1750,3498,4914,3641,911,3294
ACO2|ACO2,1824,5830,3562,6101,9021,6098,3241,5491
PHF5A|PHF5A,237,1044,510,814,1584,1046,458,761
LOC112533440|LOC112533440,33,201,123,86,269,113,30,62
LOC107053744|LOC107053744,0,9,5,0,0,7,0,2
LOC101748546|LOC101748546,215,1365,516,981,2928,1489,404,874
TEF|TEF,134,321,169,605,841,727,258,481
ZC3H7B|ZC3H7B,1050,3023,1946,4679,5878,4923,3127,3888
L3MBTL2|L3MBTL2,138,365,270,451,660,477,240,376
CHADL|CHADL,68,308,234,351,781,655,239,484
RANGAP1|RANGAP1,632,2361,1269,2891,4123,3433,2131,2952
EP300|EP300,425,862,825,1988,1640,1877,952,1661
LOC107053731|LOC107053731,9,7,0,49,12,10,9,15
SLC25A17|SLC25A17,170,553,321,487,986,629,336,422
SGSM3|SGSM3,69,403,268,429,592,569,177,397
MKL1|MKL1,196,456,349,983,1120,868,447,692
LOC101749129|LOC101749129,39,145,99,130,269,206,83,137
RBX1|RBX1,211,1263,650,876,1592,961,529,610
MIR1683|MIR1683,7,12,7,11,27,20,4,20
ERR2984226.825|MIR1683,1,1,1,1,1,1,1,1
XPNPEP3|XPNPEP3,101,278,166,365,677,490,277,334
ST13|ST13,1538,5614,3044,5567,10451,6123,2863,4976
LOC107053692|LOC107053692,0,0,0,0,0,0,0,0
LOC107053703|LOC107053703,0,5,0,0,0,0,0,0
FAM83F|FAM83F,0,0,0,0,20,19,0,0
LOC112533453|LOC112533453,0,0,0,0,0,0,0,0
GRAP2|GRAP2,72,124,63,385,303,130,104,113
ADSL|ADSL,3878,14890,11149,14039,47596,22465,9657,17034
LOC107053687|LOC107053687,0,0,0,5,8,3,0,8
RPS19BP1|RPS19BP1,163,556,318,679,1078,694,405,551
TNRC6B|TNRC6B,678,1946,1540,3248,2932,2737,1678,2722
TAB1|TAB1,68,356,155,264,558,374,133,271
LOC107053686|LOC107053686,31,82,19,46,316,82,82,219
MIEF1|MIEF1,280,817,666,1051,1383,1388,538,1191
MGAT3|MGAT3,139,294,212,1051,776,408,381,308
SYNGR1|SYNGR1,556,1815,1005,1847,2263,2073,851,1639
ATF4|ATF4,7006,21264,18289,23669,43750,36839,10970,34519
PDGFB|PDGFB,6,32,21,56,91,35,24,38
CBX7|CBX7,171,269,198,892,842,511,750,526
RPL3|RPL3,7595,25698,17673,24820,60750,35142,18703,28014
SNORD83A|SNORD83A,2,4,3,4,2,6,4,4
ERR2984226.853|SNORD83A,1,1,1,1,1,1,1,1
CBX6|CBX6,111,228,117,633,358,425,234,469
NPTXR|NPTXR,1049,7394,3224,5263,7622,7433,1705,4198
LOC112533464|LOC112533464,0,2,0,0,7,0,2,0
GTPBP1|GTPBP1,451,1308,942,1846,2738,2260,1287,2027
JOSD1|JOSD1,293,930,652,1267,1898,1550,822,1319
CBY1|CBY1,19,183,69,99,134,49,16,30
DMC1|DMC1,0,15,6,6,32,13,8,16
LOC101747255|LOC101747255,0,18,23,22,23,30,13,20
KCNJ4|KCNJ4,14,41,50,17,42,63,15,25
CSNK1E|CSNK1E,130,295,160,542,518,452,208,252
DNAL4|DNAL4,152,575,304,508,945,708,415,367
LOC112533465|LOC112533465,0,0,2,8,7,0,8,9
FAM20CL|FAM20CL,23933,109046,53504,84049,187329,160458,59727,93032
SUN2|SUN2,1533,6257,3993,6743,19496,13348,8149,10170
DDX17|DDX17,3233,7677,5616,11735,15374,11688,8579,11688
KDELR3|KDELR3,14,23,21,49,66,63,16,33
TMEM184B|TMEM184B,567,2031,1314,2635,3517,3349,1289,2539
MAFF|MAFF,129,529,237,531,576,566,181,662
PLA2G6|PLA2G6,243,620,498,708,1067,961,389,706
SLC16A8|SLC16A8,0,14,11,7,10,0,5,10
BAIAP2L2|BAIAP2L2,95,432,224,389,694,514,217,396
PICK1|PICK1,99,321,243,426,605,556,209,410
MICALL1|MICALL1,79,297,210,589,524,469,236,364
LOC107053682|LOC107053682,0,0,0,0,3,0,0,0
SOX10|SOX10,0,9,6,15,26,15,0,0
C1H22orf23|C1H22orf23,0,0,0,0,20,0,0,0
POLR2F|POLR2F,282,1151,938,1015,2214,1509,774,1007
ANKRD54|ANKRD54,201,746,545,911,1294,985,418,862
EIF3L|EIF3L,1399,3681,2147,3698,7466,5642,2681,4984
LOC100858460|LOC100858460,0,16,10,39,43,24,24,25
LGALS1|LGALS1,9,84,55,66,91,86,33,33
NOL12|NOL12,111,887,418,611,1078,742,259,473
PDXP|PDXP,51,240,111,235,358,242,137,212
SH3BP1|SH3BP1,37,102,81,207,193,136,53,104
GCAT|GCAT,1454,6704,4221,4401,12494,5910,2145,5772
H1F0|H1F0,106,490,537,421,605,468,192,370
TRIOBP|TRIOBP,590,2274,1439,2509,3486,3411,1214,2307
LGALS2|LGALS2,41,162,100,272,436,157,74,126
GGA1|GGA1,816,2796,1969,3435,4271,4097,1639,3209
MFNG|MFNG,27,34,33,270,159,69,67,80
SSTR3|SSTR3,0,8,5,11,17,3,6,0
LOC112533483|LOC112533483,0,0,0,5,0,0,0,0
C1QTNF6|C1QTNF6,32,37,24,83,122,65,37,48
IL2RB|IL2RB,88,171,115,415,440,255,150,230
CDC42EP1|CDC42EP1,1713,6807,4897,6641,11168,8146,3907,7194
LOC107053659|LOC107053659,5,0,9,0,5,20,7,13
CARD10|CARD10,122,271,173,346,623,744,328,319
CYTH4|CYTH4,117,200,191,748,660,372,372,354
RAC2|RAC2,349,687,547,1754,2342,1088,611,891
TMPRSS6|TMPRSS6,3833,13423,8422,15005,35119,24068,13996,21543
KCTD17|KCTD17,33,83,42,133,172,148,72,147
CSF2RB|CSF2RB,14,0,15,71,62,10,37,27
CRCBL|CRCBL,76,56,84,564,374,158,239,167
LOC107053839|LOC107053839,0,0,0,0,0,0,0,3
NCF4|NCF4,17,48,42,221,277,91,164,99
PVALB|PVALB,0,0,0,0,0,0,0,0
CACNG2|CACNG2,0,0,0,10,24,6,7,0
IFT27|IFT27,44,95,129,276,287,305,234,202
TEX33|TEX33,0,14,7,16,40,10,10,27
MPST|MPST,959,2885,1541,3119,6818,3846,2400,2925
TST|TST,1882,8370,4560,5692,16395,8846,4678,6322
EIF3D|EIF3D,1229,3702,2605,3987,7485,6242,2397,4396
RASD2|RASD2,9,20,19,30,54,63,30,26
MCM5|MCM5,93,778,281,254,427,419,54,158
RBFOX2|RBFOX2,146,780,410,681,987,862,391,636
LOC107053630|LOC107053630,3,8,0,27,6,15,15,8
FOXRED2|FOXRED2,64,137,73,234,218,157,64,203
TXN2|TXN2,866,3185,1887,2292,3551,3100,1826,2447
MIR1742|MIR1742,0,1,0,0,1,1,0,0
MIR1742,0,1,0,0,1,1,0,0
LOC112533484|LOC112533484,9,20,10,38,16,19,10,10
MYH9|MYH9,2813,5046,3787,12482,11762,8646,5961,7048
LOC112533496|LOC112533496,13,22,9,19,124,41,43,21
HMOX1|HMOX1,1294,2123,2077,6905,11379,4928,6207,3967
ISX|ISX,7,18,4,11,40,19,21,4
TOM1|TOM1,162,549,554,645,1468,874,426,708
HMGXB4|HMGXB4,111,393,239,414,721,450,155,325
LOC107053592|LOC107053592,14,52,8,9,85,43,60,17
LOC107053589|LOC107053589,9,10,14,0,35,9,9,13
LOC112533490|LOC112533490,235,662,447,1275,3334,2038,1028,1346
LARGE1|LARGE1,76,208,153,278,517,376,257,430
BPIFCB|BPIFCB,6,29,8,41,113,71,0,30
LOC107053588|LOC107053588,0,0,0,0,0,2,0,0
SYN3|SYN3,14,29,13,41,44,33,32,13
TIMP3|TIMP3,204,474,224,731,748,618,372,585
FBXO7|FBXO7,496,1267,778,1674,2587,1775,1103,1959
ASCL4|ASCL4,2,2,2,2,3,2,0,7
PRDM4|PRDM4,21,120,86,99,134,84,31,104
RTCB|RTCB,912,3050,1595,4109,4661,3739,1496,2580
PWP1|PWP1,292,1666,667,1480,1287,1310,320,791
LOC101749091|LOC101749091,0,0,0,12,7,12,4,0
BTBD11|BTBD11,63,74,70,233,171,120,77,95
MTERF2|MTERF2,97,306,224,263,782,394,221,460
CRY1|CRY1,942,3074,1479,3612,7834,3561,2381,3291
TMEM263|TMEM263,395,1330,900,1602,2239,2405,682,1418
RIC8B|RIC8B,314,906,557,1184,1663,1273,635,809
POLR3B|POLR3B,144,529,313,730,957,670,345,496
TCP11L2|TCP11L2,215,342,455,903,1710,925,1726,1353
CKAP4|CKAP4,241,605,516,1093,1182,1241,587,758
C12orf75|C12orf75,7,24,17,87,69,53,38,28
LOC107049021|LOC107049021,6,0,0,0,10,0,0,25
WASHC4|WASHC4,240,629,506,1107,1493,935,724,819
APPL2|APPL2,315,821,616,1261,1754,1137,513,1083
CHST11|CHST11,4,6,6,24,25,11,15,18
ALDH1L2|ALDH1L2,22,118,66,151,265,137,54,91
LOC112533513|LOC112533513,0,15,7,16,43,33,17,48
C1H12ORF45|C1H12ORF45,135,491,326,472,807,578,219,375
SLC41A2|SLC41A2,416,1413,859,1642,2951,2030,1002,1296
LOC107053559|LOC107053559,0,0,0,7,5,0,0,4
NUAK1|NUAK1,466,1701,1108,2458,2813,1853,1413,1862
LOC112533504|LOC112533504,21,24,39,43,72,29,33,32
TXNRD1|TXNRD1,226,655,310,789,1132,715,396,885
TDG|TDG,209,562,464,872,871,900,359,829
C1H12ORF73|C1H12ORF73,132,567,316,450,726,563,270,368
HCFC2|HCFC2,352,1068,1061,1582,2741,1863,1062,1454
NFYB|NFYB,239,534,411,715,1267,780,566,796
ASCL1|ASCL1,19,55,17,48,35,52,24,35
NT5DC3|NT5DC3,65,187,64,227,200,227,59,155
STAB2|STAB2,404,490,446,1397,1035,699,811,795
HSP90B1|HSP90B1,12235,85525,29077,104071,133777,76414,22695,34773
THL|THL,4,11,5,24,19,0,7,0
IGF1|IGF1,38,154,97,242,169,116,103,80
PARPBP|PARPBP,9,9,12,6,6,8,0,4
PMCH|PMCH,0,0,0,0,0,0,0,0
NUP37|NUP37,125,459,214,453,594,374,218,292
DRAM1|DRAM1,44,69,121,410,362,208,239,141
WASHC3|WASHC3,224,617,422,945,1539,1132,809,764
PAH|PAH,5314,11004,6574,13612,32624,13960,11428,16756
SPIC|SPIC,0,0,0,9,18,8,4,3
MYBPC1|MYBPC1,0,3,0,5,0,0,0,0
LOC112533534|LOC112533534,0,0,0,0,0,0,0,0
GNPTAB|GNPTAB,594,1468,936,2413,2601,2111,970,1829
SYCP3|SYCP3,10,127,79,86,122,105,33,49
CHPT1|CHPT1,54,70,43,289,323,117,111,127
PARP12|PARP12,344,658,752,1527,2259,1597,1097,1716
TBXAS1|TBXAS1,170,274,252,950,799,434,534,300
LOC107053513|LOC107053513,0,0,0,0,0,0,4,0
TMEM213|TMEM213,11,0,0,3,6,61,0,5
ATP6V0A4|ATP6V0A4,18,7,0,19,34,141,32,17
LOC112533565|LOC112533565,0,0,0,0,0,0,0,7
LOC107053481|LOC107053481,0,8,0,12,13,4,6,0
LOC112533564|LOC112533564,0,0,0,0,1,0,0,0
SVOPL|SVOPL,122,376,226,444,883,542,717,557
TRIM24|TRIM24,559,1559,1574,2612,5656,2687,3050,2936
HIPK2|HIPK2,2204,7576,6254,8984,12031,12231,5216,11123
KIAA1549|KIAA1549,373,1006,1172,1560,2776,2079,833,1593
LOC107053508|LOC107053508,16,33,28,124,41,36,8,18
LOC418108|LOC418108,165,599,344,617,1261,751,298,638
LOC107053480|LOC107053480,116,141,144,182,747,400,195,542
AKR1D1|AKR1D1,1074,1816,2455,3230,7161,4830,2058,6009
KDM7A|KDM7A,411,861,626,1604,1635,1195,954,1277
SLC37A3|SLC37A3,236,643,383,644,1340,1184,755,968
RAB19|RAB19,3,42,10,20,60,19,42,13
CGTL|CGTL,4403,8821,10049,15274,20537,21853,12357,22808
LOC112533577|LOC112533577,0,19,0,18,39,38,10,50
LOC418114|LOC418114,114,392,217,396,970,512,220,541
ADCK2|ADCK2,121,359,215,309,747,461,366,437
MKRN1|MKRN1,1026,2730,2061,3542,5814,3704,2546,3663
LOC107053476|LOC107053476,7,12,15,43,27,15,6,0
DENND2A|DENND2A,119,521,305,629,894,526,387,496
MRPS33|MRPS33,313,1340,809,982,2118,1474,801,1076
AGK|AGK,169,459,303,546,954,510,386,518
LOC100858131|LOC100858131,4,5,6,6,19,5,15,12
BRAF|BRAF,293,520,579,1004,1763,1117,644,849
NDUFB2|NDUFB2,815,3575,2528,2277,4327,2382,1903,1784
KIAA1147|KIAA1147,191,413,266,944,1422,728,713,1094
WEE2|WEE2,5,0,0,0,0,0,0,0
SSBP1|SSBP1,211,840,437,664,1304,929,397,546
PTN|PTN,21,58,67,112,156,167,62,139
DGKI|DGKI,5,0,5,10,0,6,0,0
CREB3L2|CREB3L2,2979,9038,5767,14710,24703,19995,11939,14532
CHRM2|CHRM2,423,882,709,1428,1991,1549,1133,1834
MIR490|MIR490,0,0,0,0,0,0,0,0
MIR490,0,0,0,0,0,0,0,0
LOC112533635|LOC112533635,0,0,0,4,0,0,0,0
LOC107053473|LOC107053473,0,0,0,0,0,0,0,0
PKP2|PKP2,0,10,0,16,50,11,11,13
YARS2|YARS2,106,441,288,479,670,508,220,365
MTPN|MTPN,1789,4803,2875,7306,12496,8116,5834,6402
SLC13A4|SLC13A4,13,88,22,91,254,119,75,150
C7orf73|C7orf73,279,861,474,891,2350,1256,853,1003
DNM1L|DNM1L,566,1576,989,2368,3444,2379,1433,1744
FGD4|FGD4,97,76,77,675,350,191,289,243
KIAA1551|KIAA1551,310,698,610,1577,1684,1480,929,1225
MIR6700|MIR6700,0,0,0,0,0,0,0,0
MIR6700,0,0,0,0,0,0,0,0
AMN1|AMN1,60,146,139,175,410,265,146,165
ETFBKMT|ETFBKMT,58,250,52,208,211,191,97,157
SINHCAF|SINHCAF,84,390,178,480,457,311,209,306
CAPRIN2|CAPRIN2,42,143,91,142,193,203,94,120
IPO8|IPO8,222,442,280,935,909,679,684,735
DENND5B|DENND5B,1875,4741,2271,7192,8379,7093,3728,6208
ZFP2|ZFP2,0,0,3,0,0,0,0,0
LOC101748011|LOC101748011,0,0,0,0,0,0,0,0
DDX11|DDX11,18,64,52,76,109,60,41,70
TMTC1|TMTC1,29,22,25,236,181,67,100,88
WASHC1|WASHC1,143,393,250,510,630,580,280,483
CCDC77|CCDC77,10,32,9,42,73,29,20,15
LOC112530013|LOC112530013,0,0,4,0,0,0,0,0
B4GALNT3|B4GALNT3,0,10,3,28,47,48,12,34
SLC6A13|SLC6A13,0,11,6,9,9,12,0,26
KDM5A|KDM5A,326,869,553,1516,1716,1244,817,1119
LOC107053437|LOC107053437,12,18,6,47,29,12,17,18
SLC6A12|SLC6A12,3136,8086,5399,6688,12537,9211,8924,7906
LOC107053441|LOC107053441,20,65,48,50,374,94,133,84
WNT5B|WNT5B,77,351,279,254,519,495,147,378
FBXL14|FBXL14,158,792,340,602,884,826,238,633
WNK1|WNK1,727,1777,1340,3361,3874,2912,1673,2990
RAD52|RAD52,18,32,25,26,37,49,8,0
ERC1|ERC1,528,1675,1049,2455,2935,1937,1418,2020
CECR6|CECR6,6,4,4,40,73,0,19,5
ADIPOR2|ADIPOR2,1883,5167,4239,5430,8186,9095,3340,7340
CHUNK-1|CHUNK-1,0,0,0,0,0,0,0,0
LRTM2|LRTM2,11,12,0,7,29,9,7,2
CACNA2D4|CACNA2D4,17,0,26,0,113,0,8,0
IL17RA|IL17RA,192,532,354,930,1064,957,594,907
CACNA1C|CACNA1C,21,12,10,41,34,21,10,17
DCP1B|DCP1B,80,148,90,278,350,260,165,229
CECR5|CECR5,1038,3228,1985,3702,4856,5032,2188,3902
CECR1|CECR1,320,1100,683,1135,1399,1867,501,1504
CECR2|CECR2,53,65,111,186,229,239,188,338
ATP6V1E1|ATP6V1E1,1029,3429,1737,4132,5916,4018,1865,3145
PEX26|PEX26,138,471,329,580,1039,769,399,698
USP18|USP18,45,60,156,150,271,215,170,87
LOC107053352|LOC107053352,18,19,9,46,28,21,17,14
AKR1B10L1|AKR1B10L1,240,332,250,893,1179,462,528,275
BCL2L13|BCL2L13,464,2320,1192,2082,3410,2957,1343,2158
BID|BID,493,2496,1118,1407,3710,3094,2327,2226
LOC107053369|LOC107053369,16,23,0,37,47,41,44,21
MICAL3|MICAL3,276,434,325,791,989,1277,414,797
LOC112530022|LOC112530022,28,33,25,40,53,74,14,56
AKR1B10L3|AKR1B10L3,1525,4033,3255,5273,7886,6651,3305,5705
LOC112530028|LOC112530028,18,44,17,57,116,67,14,60
BPGM|BPGM,70,210,133,275,409,281,147,310
AKR1E2|AKR1E2,392,1262,777,1351,1541,1631,397,1571
AKR1B10L4|AKR1B10L4,210,764,444,674,853,979,281,905
AKR1B1L|AKR1B1L,207,829,481,827,957,1129,447,886
RERG|RERG,19,23,25,40,77,47,16,8
CALD1|CALD1,359,641,575,1177,1573,1153,716,589
EPS8|EPS8,147,362,271,671,893,853,340,762
