gene_id	rank
ATP2A2	-3.99042765848526
ATP2A3	-2.80413943233535
ATP2B1	-3.19700472802305
ATP2B2	-1.57978359661681
ATP2B4	-2.69897000433602
ATP2C1	-3.19284611518884
ATP2C2	-1.30102999566398
ATP5A1W	-3.70774045427377
ATP5A1Z	-3.99431715266964
ATP5C1	-3.7555699806288
ATP5D	-3.43949059038968
ATP5E	-3.40619942366331
ATP5F1	-3.71783686748693
ATP5F1B	-4.26934946929472
ATP5G1	-3.51904003864834
ATP5G2	-3.13987908640124
ATP5G3	-3.66801297164183
ATP5H	-3.45788189673399
ATP5I	-3.39898106665813
ATP5J	-3.42045085910607
ATP5J2	-3.40397796366935
ATP5L	-3.36698297597785
ATP5O	-3.64728514502537
ATP5S	-1.89762709129044
ATP5SL	-2.13353890837022
ATP6AP1	-3.21112054125805
ATP6AP1L	-0.477121254719662
ATP6AP2	-3.19284611518884
ATP6V0A1	-3.12613140726198
ATP6V0A2	-3.10957854690439
ATP6V0B	-2.88761730033574
ATP6V0C	-3.3285834497142
ATP6V0D1	-3.15411952551585
ATP6V0D2	-2.05307844348342
ATP6V0E1	-2.99782308074573
ATP6V0E2	-1.94939000664491
ATP6V1A	-3.24029958200271
ATP6V1AL	-2.34439227368511
ATP6V1B2	-3.2148438480477
ATP6V1C1	-2.92272545799326
ATP6V1C2	-1.34242268082221
ATP6V1D	-3.26997967664532
ATP6V1E1	-3.41863268735407
ATP6V1G1	-3.03822263836872
ATP6V1G3	-1.07918124604762
ATP6V1H	-2.6232492903979
ATP7B	-3.57065967002153
ATP8A1	-3.19173039336286
ATP8A2	-1.43136376415899
ATP8B1	-1.20411998265592
ATP8B2	-2.63648789635337
ATP8B3	-1.7481880270062
ATP8B4	-3.21958452621425
ATP9A	-2.68574173860226
ATP9B	-2.81157500587059
ATPAF1	-2.57749179983723
ATPAF2	-2.29666519026153
ATPIF1	-2.90471554527868
ATR	-2.39093510710338
ATRAID	-2.82020145948564
ATRIP	-2.74585519517373
ATRN	-3.64216763440495
ATRNL1	-2.3654879848909
ATRX	-3.09307130637606
ATXN1	-2.80821097292422
ATXN10	-2.42488163663107
ATXN1L	-2.99387691494121
ATXN2	-3.10822665637493
ATXN3	-2.92324401863028
ATXN7	-2.85186960072977
ATXN7L1	-2.99343623049761
ATXN7L2	-1.92427928606188
ATXN7L3	-2.66181268553726
AUH	-2.96754797621886
AUP1	-3.53907609879278
AURKA	-1.70757017609794
AURKAIP1	-2.74896286125616
AUTS2	-2.12385164096709
AvBD1	-1.53147891704226
AvBD10	-4.29576496122977
AvBD11	-1.34242268082221
AvBD13	-2.56110138364906
AvBD2	-1.38021124171161
AvBD6	-1.49136169383427
AvBD7	-2
AvBD8	-3.75304656162653
AvBD9	-5.25029799233986
AVD	-1.46239799789896
AVDL	-0.954242509439325
AVEN	-2.34439227368511
AVL9	-2.92116605063774
AVPI1	-1.55630250076729
AWAT1	-3.81484666860446
AXDND1	-2.31386722036915
AXIN1	-2.51188336097887
AXIN2	-2.61172330800734
AZI2	-3.2043913319193
AZIN1	-3.39515159150454
AZIN2	-2.22271647114758
B2M	-4.48643047885443
B3GALNT1	-2.45484486000851
B3GALNT2	-2.70757017609794
B3GALT1	-0.477121254719662
B3GALT2	-1
B3GALT5	-2.80345711564841
B3GALT6	-2.52891670027765
B3GAT1L	-0.903089986991944
B3GAT2	-1.25527250510331
B3GLCT	-2.55509444857832
B3GNT2	-2.79309160017658
B3GNT4	-1.43136376415899
B3GNT5	-2.01283722470517
B3GNT7	-1.27875360095283
B3GNT9	-2.4996870826184
B3GNTL1	-1.77815125038364
B4GALNT3	-1.34242268082221
B4GALNT4	-2.13987908640124
B4GALT1	-3.26245108973043
B4GALT2	-2.44715803134222
B4GALT3_1	-2.69897000433602
B4GALT3	-2.34044411484012
B4GALT4	-2.85125834871908
B4GALT5	-3.02448566769917
B4GALT6	-3.01577875638904
B4GALT7	-2.79379038469082
B9D1	-2.46389298898591
B9D2	-1.25527250510331
BAAT	-3.15775888604686
BABAM1	-2.76417613239033
BACE1	-3.15106325335375
BACE2	-3.04139268515822
BACH1	-3.3727279408856
BACH2	-3.01828430842653
BAG1	-2.39445168082622
BAG3	-2.57863920996807
BAG4	-2.74973631556906
BAG5	-2.83505610172012
BAHCC1	-2.88479536394898
BAHD1	-2.65991620006985
BAIAP2	-3.54740545966749
BAIAP2L1	-2.85430604180108
BAIAP2L2	-2.40483371661994
BAK1	-2.83250891270624
BAMBI	-3.43071988786328
BANF1	-3.28239550474253
BANK1	-1.43136376415899
BANP	-2.26481782300954
BAP1	-3.11058971029925
BARD1	-0.903089986991944
BARL	-2.63144376901317
BARX2	-0.845098040014257
BASP1	-3.42797271360821
BATF	-1.64345267648619
BATF3	-1.82607480270083
BAZ1A	-3.13830269816628
BAZ1B	-3.59692681434297
BAZ2A	-2.93196611472817
BAZ2B	-2.89707700320942
BBIP1	-2.19033169817029
BBOF1	-2.3747483460101
BBOX1	-3.75860914265974
BBS1	-1.43136376415899
BBS10	-1.78532983501077
BBS12	-1.43136376415899
BBS2	-2.58771096501891
BBS4	-2.37657695705651
BBS5	-2.12385164096709
BBS7	-2.18184358794477
BBS9	-0.903089986991944
BBX	-2.82412583391655
BCAP29	-3.37566361396089
BCAP31	-3.23854788768133
BCAR1	-3.24821856119007
BCAR3	-3.09933527768596
BCAS2	-2.76566855475901
BCAS3	-2.79726754083072
BCAT1	-2.9698816437465
BCCIP	-2.77815125038364
BCDIN3D	-2.06445798922692
BCHE	-3.25212455250564
BCKDHA	-3.33445375115093
BCKDHB	-3.27760921430409
BCL10	-2.63548374681491
BCL11A	-1.61278385671974
BCL11B	-1.69897000433602
BCL2	-1.83250891270624
BCL2A1	-1.94939000664491
BCL2L1	-2.79239168949825
BCL2L10	-1.64345267648619
BCL2L11	-2.59988307207369
BCL2L13	-3.20736503746907
BCL2L14	-3.34966598409663
BCL2L15	-2.90363251608424
BCL6	-3.41647407910022
BCL7A	-2.71096311899528
BCL7B	-2.89153745767256
BCL9	-2.79588001734408
BCL9L	-2.62634036737504
BCLAF1	-3.05269394192497
BCO1	-3.04375512696868
BCO2	-1.04139268515823
BCOR	-2.66181268553726
BCORL	-1.5910646070265
BCORL1	-2.62736585659273
BCR	-2.69372694892365
BCS1L	-2.21218760440396
BDH1A	-2.40312052117582
BDH1B	-2.45484486000851
BDH2	-3.40857912540867
BDKRB1	-1.44715803134222
BDKRB2	-0.698970004336019
BDP1L	-2.81822589361396
BEAN1	-1.77815125038364
BECN1	-3.27989498001164
BEND2	-2.15228834438306
BEND3	-2.82736927305383
BEND4	-1.34242268082221
BEND6	-2.39269695325967
BEND7	-3.13033376849501
BEST1	-1.39794000867204
BEST2	-1.25527250510331
BET1	-2.9576072870601
BET1L	-3.14113609012074
BF1	-3.9326766586224
BF2	-4.42656005575617
BFAR	-2.81690383937566
BFSP1	-1.6232492903979
BG1	-3.50839503313305
BG2	-3.19755621315354
BG8	-2.4456042032736
BGLAP	-0.903089986991944
BHLHA15	-1.23044892137827
BHLHE22	-1
BHLHE23	-0.301029995663981
BHLHE40	-2.56466606425209
BHLHE41	-2.69722934275972
BHMT	-4.51207040139603
BICC1	-2.36735592102602
BICD1	-1.04139268515823
BICD2	-3.182129214053
BID	-3.15320490008428
BIK	-1.73239375982297
BIN1	-2.85913829729453
BIN2	-2.38201704257487
BIN3	-2.71096311899528
BIRC2	-3.51014269940257
BIRC5	-1.74036268949424
BIRC6	-3.40602894496361
BIRC7	-0.602059991327962
BIVM	-2.76192783842053
BKJ	-0.954242509439325
BLA	-2.37839790094814
BLB1	-3.33041377334919
BLB2	-3.46404220543881
BLB3	-0.903089986991944
BLCAP	-3.14301480025409
BLEC1	-1.66275783168157
BLEC3	-1.14612803567824
BLK	-2.46389298898591
BLM	-2.09342168516224
BLMH	-3.45954325828041
BLNK	-2.81491318127507
BLOC1S1	-2.59879050676312
BLOC1S2	-2.53907609879278
BLOC1S3	-3.15866398081399
BLOC1S4	-2.76492298464989
BLOC1S5	-3.2137832993353
BLOC1S6	-2.86093662070009
BLVRA	-2
BLZF1	-2.76267856372744
BMF	-2.68124123737559
BMI1	-2.65224634100332
BMP10	-2.01283722470517
BMP2	-1.6232492903979
BMP2K	-3.21138755293686
BMP4	-2.35024801833416
BMP5	-2.43775056282039
BMP6	-2.49276038902684
BMP7	-1.25527250510331
BMP8A	-0.698970004336019
BMPER	-2.58658730467176
BMPR1A	-2.87852179550121
BMPR1B	-2.27415784926368
BMPR2	-3.28891960566173
BMS1	-2.86213137931304
BMT2	-2.32221929473392
BNC1	-0.778151250383644
BNC2	-1.07918124604762
BNIP1	-2.53907609879278
BNIP2	-3.01452053875792
BNIP3	-3.13987908640124
BNIP3L	-3.59350758933177
BOC	-1.44715803134222
BOD1	-3.01703333929878
BOD1L1	-2.99782308074573
BOK	-1.63346845557959
BOLA3	-2.22530928172586
BOP1	-2.82801506422398
BORA	-1.53147891704226
BORCS5	-2.61909333062674
BORCS6	-2.40483371661994
BORCS7	-2.46982201597816
BORCS8	-2.92890769024395
BORL1	-2.07918124604762
BORL4	-2.65417654187796
BPGM	-2.35793484700045
BPHL	-3.34693946269899
BPIFB2	-0.903089986991944
BPIFB3	-2.30535136944662
BPIFCB	-1.6232492903979
BPNT1	-3.18977095634687
BPTF	-3.12839926871781
BRAF	-2.90525604874845
BRAP	-2.77959649125782
BRAT1	-2.2380461031288
BRCA1	-2.03742649794062
BRCA2	-2.44715803134222
BRCC3	-2.63748972951251
BRD1	-2.8234742291703
BRD2	-3.49886168899288
BRD3	-2.45484486000851
BRD4L	-3.34360550810417
BRD7	-3.12123145514962
BRD8	-2.98407703390283
BRD9	-2.67209785793572
BRE	-3.27852496473702
BRF1	-3.11461098423217
BRF2	-2.06818586174616
BRI3	-3.14082218010931
BRI3BP	-3.01157044359728
BRICD5	-1.47712125471966
BRINP1	-2.43775056282039
BRIP1	-2.19033169817029
BRIX1	-2.63245729218472
BRK1	-2.7419390777292
BRMS1L	-2.81954393554187
BROX	-2.96378782734556
BRPF1	-2.40483371661994
BRPF3	-2.80413943233535
BRSK2	-1.85125834871908
BRWD3	-3.28148788794008
BSDC1	-3.01870049866624
BSG	-4.08163530150295
BSN	-1.75587485567249
BSPRY	-1.96378782734556
BST1	-3.22711508258913
BTAF1	-3.13576851456782
BTBD1	-3.00043407747932
BTBD10	-2.23044892137827
BTBD11	-2.20951501454263
BTBD17	-0.602059991327962
BTBD18	-1
BTBD19	-1
BTBD2	-2.57749179983723
BTBD3	-2.37657695705651
BTBD6	-2.29885307640971
BTBD7	-2.79657433321043
BTBD9	-2.54654266347813
BTC	-1.20411998265592
BTD	-2.94596070357757
BTF3	-2.99211148778695
BTF3L4	-3.41380251676935
BTG1	-3.91949648786306
BTG1L	-1.86332286012046
BTG2	-3.56276854301652
BTK	-2.4996870826184
BTLA	-1.27875360095283
BTN1	-2.57518784492766
BTN1A1	-2.20411998265592
BTN3A3L1	-1.90848501887865
BTN3A3L2	-2.26481782300954
BTRC	-2.88479536394898
BUB1	-3.66313531495775
BUB1B	-1.75587485567249
BUB3	-2.92582757462474
BUD13	-2.69460519893357
BUD31	-3.10585067438514
BYSL	-2.77378644498119
BZFP1	-1.57978359661681
BZFP2	-2.02938377768521
BZW1	-3.89558827566626
BZW2	-2.86451108105839
C10H15orf40	-2.97497199429807
C10H15ORF58	-2.0899051114394
C10orf10	-1.20411998265592
C10orf128	-2.15836249209525
C10orf67	-1.93449845124357
C11H16orf70	-3.02448566769917
C11H16ORF87	-2.06445798922692
C11H19orf12	-2.78318869107526
C11orf24	-3.09377178149873
C11ORF52	-0.778151250383644
C11orf63	-0.602059991327962
C11orf88	-1.27875360095283
C11orf97	-0.778151250383644
C12H3orf14	-1.51851393987789
C12H3orf18	-2.63948648926859
C12H3ORF67	-1.73239375982297
C12orf40	-1.83884909073726
C12orf75	-1.46239799789896
C13H5orf15	-3.62252486240357
C13H5orf24	-3.68618923424402
C14H16ORF52	-2.46834733041216
C14H16orf59	-1.95904139232109
C14H16orf62	-3.16196661636407
C14H16orf91	-2.35218251811136
C14H7orf26	-2.31386722036915
C14H7orf50	-2.83122969386706
C14orf132	-1.96378782734556
C14orf180	-1.17609125905568
C14orf2	-3.24452451157008
C15H12orf43	-3.87297163073844
C15H12orf49	-2.73878055848437
C15H12ORF65	-2.69635638873333
C15orf39	-2.08635983067475
C15orf61	-2.24551266781415
C16orf71	-2.06445798922692
C16orf72	-3.41680687182294
C16orf96	-1.76342799356294
C17H9orf16	-2.75891189239797
C17H9orf78	-2.71264970162721
C17ORF80	-2.49276038902684
C18H17orf58	-0.301029995663981
C18H17orf62	-2.60314437262018
C18H17orf75	-2.8998205024271
C18orf63	-1.11394335230684
C19H17orf78	-1.20411998265592
C19orf24	-2.3654879848909
C19orf25	0
C19orf35	-1.25527250510331
C19orf60	-1.93449845124357
C19orf70	-2.87390159786446
C1D	-2.25042000230889
C1GALT1	-2.90633504180509
C1GALT1C1	-2.55388302664387
C1H11ORF54	-3.60053729436447
C1H11ORF87	-1.30102999566398
C1H12orf29	-2.87273882747267
C1H12ORF4	-2.5092025223311
C1H12ORF45	-2.48995847942483
C1H12orf50	-2.83314711191279
C1H12ORF57	-3.13129779659762
C1H12ORF66	-3.35140975192544
C1H12ORF73	-2.42651126136458
C1H21ORF33	-3.63548374681491
C1H21ORF59	-2.41329976408125
C1H21ORF62	-1.39794000867204
C1H21ORF91	-2.05690485133647
C1H22orf23	-0.602059991327962
C1H2ORF40	-1.23044892137827
C1H2ORF49	-2.7160033436348
C1H3ORF38	-2.6954816764902
C1HXORF36	-2
C1orf145	-1.46239799789896
C1orf167	-3.03702787975578
C1orf186	-1.11394335230684
C1orf210	-3.06707085604537
C1orf226	-2.64246452024212
C1orf228	-1.79239168949825
C1orf53	-1.49136169383427
C1QA	-3.47654180902743
C1QB	-3.45969397647797
C1QBP	-3.36716948853468
C1QC	-3.32510498297141
C1QL1	-1.81954393554187
C1QL2	-0.602059991327962
C1QTNF1	-2.11394335230684
C1QTNF2	-1.04139268515823
C1QTNF3	-1.14612803567824
C1QTNF5	-1.95904139232109
C1QTNF6	-1.90848501887865
C1QTNF7	-1.55630250076729
C1QTNF8	-1.90308998699194
C1R	-4.10720996964787
C1S	-4.26368340055719
C2	-4.17020302298566
C20H20ORF112	-2.12385164096709
C20H20ORF24	-3.4605971888976
C20H20ORF85	-1.90848501887865
C20orf196	-1.7481880270062
C20orf27	-2.29666519026153
C21H1orf159	-1.93449845124357
C21H1orf174	-2.40140054078154
C21H1orf50	-2.41161970596323
C22H2ORF42	-2.59659709562646
C22H8ORF4	-3.38756777941719
C22orf39	-1.8750612633917
C23H1ORF109	-1.92427928606188
C23H1orf216	-0.903089986991944
C24H11orf34	-1.64345267648619
C24H11orf57	-2.48429983934679
C25H1ORF43	-2.93701610746481
C26H1orf106	-0.602059991327962
C26H1orf116	-3.08098704691089
C26H1orf74	-1.55630250076729
C26H6orf106	-3.81257915540905
C26H6ORF125	-2.53529412004277
C26H6orf89	-3.50310943667137
C28H19ORF44	-2.09342168516224
C2CD2	-2.49136169383427
C2CD2L	-2.73239375982297
C2CD3	-1.80617997398389
C2CD4A	-2.34439227368511
C2CD5	-2.91907809237607
C2H18ORF21	-2.38021124171161
C2H18ORF8	-3.15167623084705
C2H1orf35	-2.02938377768521
C2H5ORF22	-2.55388302664387
C2H6orf52	-2.81358098856819
C2H6ORF62	-3.61278385671974
C2H7orf25	-2.58994960132571
C2H8ORF22	-3.88570038012833
C2H8ORF37	-2.09342168516224
C2H8ORF76	-2.33243845991561
C2orf71	-1.11394335230684
C2orf72	-2.92116605063774
C2orf88	-1.43136376415899
C3	-5.30009525732372
C30H19orf53	-2.57978359661681
C31H17orf49	-2.36172783601759
C33H11orf95	-1.20411998265592
C33H12orf10	-2.22271647114758
C3AR1	-2.51321760006794
C3H1ORF115	-3.38273726576133
C3H1ORF131	-2.55750720190566
C3H1ORF198	-2.35218251811136
C3H1orf95	-1.7160033436348
C3H2ORF3	-2.33445375115093
C3H6orf120	-2.98000337158375
C3H6ORF203	-3.01325866528352
C3H8ORF80	-2.66275783168157
C3orf33	-2.31175386105575
C3orf70	-2.08635983067475
C4	-4.28246349959931
C4A	-4.92782700478716
C4BPA	-3.0948203803548
C4H20ORF194	-2.88649072517248
C4H2orf81	-1
C4H4orf17	-2.13987908640124
C4H4ORF32	-2.73158876518674
C4H4orf33	-1.89762709129044
C4H4ORF46	-2.68304703823885
C4H4orf54	-2.36361197989214
C4HCXorf57	-2.99122607569249
C4HXorf56	-2.95375969173323
C5	-3.96792220673052
C5AR1	-2.11394335230684
C5H11orf16	-0.778151250383644
C5H11orf49	-1.67209785793572
C5H11orf58	-3.18355453361886
C5H11orf74	-2.35024801833416
C5H11ORF9	-3.71180722904119
C5H11ORF96	-2.26717172840301
C5H14orf1	-3.55678478230703
C5H14ORF105	-1
C5H14orf159	-2.88817949391832
C5H14orf166	-3.18582535961296
C5H14ORF169	-2.19589965240923
C5H14orf37	-1.38021124171161
C5H14orf4	-2.64738297011462
C5H14orf79	-1.07918124604762
C5H15orf41	-2.58092497567562
C5H15orf52	-1.6232492903979
C5H15orf57	-3.03261876085072
C5H15ORF62	-1.60205999132796
C5NT1AL	-2.07554696139253
C6	-3.39637372753651
C6H10orf107	-1.25527250510331
C6H10orf11	-1.56820172406699
C6H10orf54	-2.02118929906994
C6H10ORF71	-1.04139268515823
C6H10orf76	-2.95279244304409
C6H10ORF88	-2.29666519026153
C6H10ORF90	-3.04375512696868
C6orf132	-3.2771506139638
C7	-3.06032002868829
C7H2ORF47	-3.0927206446841
C7H2ORF69	-2.30102999566398
C7H2ORF76	-2.46982201597816
C7orf49	-1.64345267648619
C7orf73	-2.74585519517373
C8A	-4.1504186944793
C8B	-4.28169226716094
C8G	-3.75936562165593
C8H14ORF80	-1.80617997398389
C8H1ORF111	-1.36172783601759
C8H1ORF112	-2.02118929906994
C8H1orf123	-2.80277372529198
C8H1orf168	-2.95904139232109
C8H1ORF21	-2.17897694729317
C8H1orf27	-2.84695532501982
C8H1orf52	-2.3384564936046
C8orf59	-2.06445798922692
C9H21orf2	-2.41830129131975
C9H2orf54	-1.55630250076729
C9H2ORF82	-2.14612803567824
C9H3orf58	-2.24551266781415
C9orf116	-1.44715803134222
C9ORF152	-2.60205999132796
C9ORF58	-4.01447853532621
C9orf69	-2.15533603746506
C9orf85	-2.1846914308176
CA10	-1.63346845557959
CA12	-1.07918124604762
CA13	-1.89209460269048
CA2	-3.01994668167884
CA4	-2.93651374247889
CA5A	-3.68015414173437
CA6	-2.19865708695442
CA8	-1.84509804001426
CA9	-1.60205999132796
CAAP1	-2.66931688056611
CAB39	-3.29047981333067
CAB39L	-1.98677173426624
CABIN1	-3.04649516433471
CABLES1	-3.27044590801796
CABLES2	-1.73239375982297
CABP2	-1.79934054945358
CABP7	-0.602059991327962
CABYR	-1.11394335230684
CACFD1	-3.26078666865498
CACHD1	-1.81291335664286
CACNA1C	-1.30102999566398
CACNA1D	-1.88649072517248
CACNA1E	-0.845098040014257
CACNA1G	-1
CACNA1H	-2.25767857486918
CACNA1S	-1.85733249643127
CACNA2D1	-2.04921802267018
CACNA2D2	-1.95904139232109
CACNB1	-2.50650503240487
CACNB2	-1.78532983501077
CACNB4	-1.47712125471966
CACTIN	-3.19975517725347
CACUL1	-2.68841982200271
CACYBP	-3.16554107672237
CAD	-2.16136800223497
CADM1	-2.79518458968242
CADM3	-2.78390357927274
CADPS2	-1.63346845557959
CALB1	-2.05307844348342
CALCB	-2.15228834438306
CALCOCO2	-3.39794000867204
CALCRL	-2
CALD1	-2.97405090279288
CALHM1	-0.477121254719662
CALHM2	-1.07918124604762
CALM1	-3.81531204352436
CALM2	-3.545059584694
CALML4	-3.21005084987514
CALR	-4.64345267648619
CAMK1	-2.19033169817029
CAMK1D	-3.92027989463295
CAMK1G	-0.903089986991944
CAMK2B	-2.16731733474818
CAMK2D	-2.62428209583567
CAMK2G	-2.40823996531185
CAMK2N1	-3.57806588383609
CAMK2N2	-1.11394335230684
CAMK4L	-1
CAMKK1	-2.29225607135648
CAMKK2	-3.59295357154787
CAMKMT	-2.18184358794477
CAMKV	-0.903089986991944
CAMLG	-2.41995574848976
CAMP	-0.903089986991944
CAMSAP1	-2.53529412004277
CAMSAP2	-2.93500315145365
CAMTA1	-2.59217675739587
CAND1	-3.29578694025161
CAND2	-2.86093662070009
CANT1	-2.45636603312904
CANX	-4.15280796341906
CAP1	-3.46834733041216
CAP2	-2.73559889969818
CAPG	-1.80617997398389
CAPN1	-2.59879050676312
CAPN10	-3.07188200730613
CAPN11	-3.12678057701201
CAPN15	-3.08742645703629
CAPN2	-1.95424250943932
CAPN3	-1
CAPN5	-2.28780172993023
CAPN6	-1.47712125471966
CAPN7	-2.75587485567249
CAPNS2	-1.51851393987789
CAPRIN1	-3.62900161928699
CAPRIN2	-2.17026171539496
CAPS2	-1.65321251377534
CAPSL	-3.13672056715641
CAPZA1_1	-3.00432137378264
CAPZA2	-3.32960124835652
CAPZB	-3.34143452457814
CARD10	-2.44715803134222
CARD11	-2.46686762035411
CARD19	-2.69635638873333
CARD8	-2.60530504614111
CARD9	-2.23044892137827
CARF	-2.46982201597816
CARHSP1	-2.84010609445676
CARMIL1	-2.38201704257487
CARMIL3	-2.32633586092875
CARNMT1	-2.79518458968242
CARNS1	-1.86923171973098
CARS	-3.13672056715641
CARS2	-3.03462845662532
CASC1	-1
CASC3	-2.92272545799326
CASC4	-3.48643047885443
CASD1	-2.66931688056611
CASK	-2.94497590841205
CASKIN1	-0.602059991327962
CASKIN2	-3.2143138974244
CASP1	-3.08134730780413
CASP10	-2.63548374681491
CASP14	-1.25527250510331
CASP18	-2.68930885912362
CASP2	-2.59988307207369
CASP3	-3.03582982525283
CASP6	-3.73735169580371
CASP7	-2.90091306773767
CASP8	-2.58994960132571
CASP8AP2	-2.48995847942483
CASP9	-2.88592633980143
CASR	-1.46239799789896
CAST	-2.37839790094814
CASZ1	-2.07554696139253
CAT	-5.03189702313571
CATH1	-1.17609125905568
CATH3	-1.04139268515823
CATIP	-1
CAV1	-1.30102999566398
CAV2	-1.47712125471966
CBARP	-1.20411998265592
CBFA2T2	-1.55630250076729
CBFA2T3	-1.98677173426624
CBFB	-2.80140371001736
CBL	-3.14113609012074
CBLB	-2.42160392686983
CBLL1	-2.69108149212297
CBR1	-3.0982975364947
CBR4	-2.40993312333129
CBS	-3.85156408226349
CBWD1	-2.82607480270083
CBX1	-2.76566855475901
CBX3	-3.26693691115917
CBX4	-2.83758843823551
CBX5	-2.03742649794062
CBX6	-2.66275783168157
CBX7	-2.76192783842053
CBX8	-2.40140054078154
CBY1	-1.70757017609794
CC2D1B	-3.0565237240791
CC2D2A	-2.22788670461367
CCAH221	-1.64345267648619
CCAR1	-3.23095955574857
CCBE1	-2.52633927738984
CCBL1	-3.20248831706009
CCDC102A	-2.31806333496276
CCDC107	-2.66651798055488
CCDC110	-1.11394335230684
CCDC112	-1.88081359228079
CCDC113	-1.51851393987789
CCDC117	-2.72263392253381
CCDC12	-2.9484129657786
CCDC120	-1.68124123737559
CCDC124	-2.75663610824585
CCDC125	-1.46239799789896
CCDC126	-2.78031731214015
CCDC127	-2.95472479097906
CCDC13	-1.64345267648619
CCDC130	-2.39093510710338
CCDC134	-2.58994960132571
CCDC137	-1.74036268949424
CCDC14	-2.10720996964787
CCDC141	-2.54777470538782
CCDC142	-1.17609125905568
CCDC146	-1.41497334797082
CCDC149	-2.20411998265592
CCDC15	-2.15228834438306
CCDC152Z	-0.845098040014257
CCDC157	-1.41497334797082
CCDC167	-2.8992731873176
CCDC169	-2.15228834438306
CCDC17	-1.14612803567824
CCDC170	-1.11394335230684
CCDC171	-1.7481880270062
CCDC173	-2.45331834004704
CCDC173L	-1.20411998265592
CCDC174	-2.66745295288995
CCDC177	-0.778151250383644
CCDC18	-2.35024801833416
CCDC181	-1.49136169383427
CCDC186	-2.86746748785905
CCDC189	-2.10380372095596
CCDC191	-2.14301480025409
CCDC25	-3.14519640611418
CCDC27	-1.36172783601759
CCDC28A	-2.57863920996807
CCDC28B	-2.01703333929878
CCDC3	-1.50514997831991
CCDC30	-2.15228834438306
CCDC33	-0.602059991327962
CCDC34	-2.42488163663107
CCDC39	-2.91960102378411
CCDC40	-1.86923171973098
CCDC43	-2.55022835305509
CCDC47	-3.15259407792747
CCDC50	-3.35391623092036
CCDC51	-2.53147891704225
CCDC57	-2.39794000867204
CCDC58	-2.51321760006794
CCDC59	-2.37839790094814
CCDC6	-2.96425963019685
CCDC61	-2.77887447200274
CCDC65	-0.778151250383644
CCDC66	-2.22788670461367
CCDC69	-2.51054501020661
CCDC71	-3.02201573981772
CCDC71L	-2.3654879848909
CCDC73	-1.74036268949424
CCDC77	-1.57978359661681
CCDC78	-1.04139268515823
CCDC80	-1.81954393554187
CCDC82	-2.57749179983723
CCDC83	-0.602059991327962
CCDC84	-2.14921911265538
CCDC85A	-1.36172783601759
CCDC85C	-2.9576072870601
CCDC88A	-2.22788670461367
CCDC88C	-2.90794852161227
CCDC9	-2.09691001300806
CCDC90B	-2.23299611039215
CCDC91	-2.26717172840301
CCDC92	-2.34044411484012
CCDC93	-2.7419390777292
CCDC97	-2.29225607135648
CCL1	-1.57978359661681
CCL19	-2.04139268515822
CCL20	-0.903089986991944
CCL26	-2.92992956008459
CCL28	-1.61278385671974
CCL4_1	-1
CCL4	-1.17609125905568
CCL5	-1.66275783168157
CCLI5	-0.301029995663981
CCLI7	-1.97772360528885
CCLI8	-1.07918124604762
CCM2	-2.73719264270474
CCM2L	-1.44715803134222
CCNA2	-2.29885307640971
CCNB2	-2.27646180417324
CCNB3	-1.72427586960079
CCNC	-3.07371835034612
CCND1	-2.49276038902684
CCND2	-2.97127584873811
CCND3	-2.56584781867352
CCNDBP1	-3.07371835034612
CCNE1	-2.22530928172586
CCNE2	-0.845098040014257
CCNF	-2.13353890837022
CCNG1	-3.34752515999869
CCNG2	-3.35564305022087
CCNH	-2.63948648926859
CCNI	-3.80881842509212
CCNI2	-2.04139268515822
CCNJ	-2.28103336724773
CCNJL	-1.46239799789896
CCNK	-2.79518458968242
CCNL1	-3.02489596010748
CCNL2	-3.4344092075875
CCNT1	-2.53019969820308
CCNT2	-3.14457420760962
CCNY	-3.02201573981772
CCNYL1	-3.29819786710982
CCP110	-2.52504480703685
CCPG1	-3.3747483460101
CCR2	-2.74896286125616
CCR4	-1.57978359661681
CCR5	-1.88649072517248
CCR6	-1.47712125471966
CCR7	-1.77085201164214
CCR8	-1.38021124171161
CCR8L	-0.477121254719662
CCR9	-1.17609125905568
CCSAP	-2.06818586174616
CCSER1	-1.55630250076729
CCSER2	-2.89542254603941
CCT2	-3.52827377716704
CCT3	-3.18383903705642
CCT4	-3.56050441519506
CCT5	-3.40036527334994
CCT6A	-3.49540556314619
CCT7	-3.46879026209961
CCT8	-3.45712462630341
CCZ1	-3.08098704691089
CD101	-1.39794000867204
CD14	-1.30102999566398
CD151	-3.30728204703335
CD163	-1.17609125905568
CD164	-4.02222210450771
CD164L2	-1.30102999566398
CD180	-1.93449845124357
CD1B	-2.63748972951251
CD2	-1.51851393987789
CD200	-2.46239799789896
CD200L	-1.54406804435028
